PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rashard Lewis,29,24,986,16.9,0.57,0.379,0.33299999999999996,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,,1.5,1.2,2.7,0.132,,2.9,1.1,3.9,1.5
Hedo Türkoğlu,29,24,934,13.2,0.547,0.281,0.39,1.2,13.4,7.3,21.6,1.0,0.3,15.6,21.2,,0.8,0.9,1.7,0.08800000000000001,,0.1,0.7,0.8,0.6
Dwight Howard,23,23,903,25.5,0.634,0.006999999999999999,0.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,,2.6,1.9,4.5,0.24100000000000002,,3.2,3.0,6.2,1.8
Rafer Alston,32,23,740,11.8,0.47100000000000003,0.405,0.158,0.5,8.9,4.8,22.4,2.4,0.4,11.8,22.1,,-0.2,0.9,0.7,0.043,,-1.2,0.9,-0.3,0.3
Mickaël Piétrus,26,24,618,14.0,0.622,0.552,0.374,3.9,8.7,6.3,3.9,1.6,1.7,9.8,17.6,,1.1,0.7,1.8,0.14,,0.7,1.7,2.4,0.7
Courtney Lee,23,21,550,9.3,0.511,0.28600000000000003,0.16899999999999998,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,,0.0,0.6,0.6,0.052000000000000005,,-2.0,1.4,-0.6,0.2
J.J. Redick,24,16,327,10.6,0.5379999999999999,0.627,0.16899999999999998,0.8,6.5,3.6,15.4,1.3,0.2,7.3,14.2,,0.4,0.3,0.7,0.10400000000000001,,0.6,1.7,2.3,0.4
Anthony Johnson,34,19,280,10.0,0.441,0.353,0.212,3.2,8.5,5.8,23.4,2.1,0.0,11.4,18.1,,0.0,0.3,0.3,0.047,,-1.9,1.2,-0.7,0.1
Marcin Gortat,24,24,271,15.6,0.6609999999999999,0.0,0.308,8.4,26.7,17.6,1.9,1.8,4.4,15.7,12.5,,0.4,0.5,0.9,0.165,,-1.1,3.4,2.3,0.3
Tony Battie,32,21,128,10.5,0.47700000000000004,0.0,0.111,6.9,12.7,9.8,2.9,0.0,1.9,4.1,18.6,,0.0,0.1,0.1,0.051,,-2.3,-0.9,-3.2,0.0
Jameer Nelson,26,5,90,4.9,0.384,0.261,0.174,1.4,8.3,4.9,25.1,0.6,0.0,22.0,17.1,,-0.2,0.1,-0.1,-0.061,,-2.6,-2.2,-4.8,-0.1
Adonal Foyle,33,2,4,-26.3,0.0,0.0,0.0,0.0,31.2,15.7,0.0,0.0,0.0,50.0,24.2,,-0.1,0.0,-0.1,-0.615,,-25.5,-5.6,-31.1,0.0
Tyronn Lue,31,1,4,59.7,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,,0.0,0.0,0.0,0.423,,27.4,3.9,31.3,0.0
Jeremy Richardson,24,1,2,-50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.4,,-0.1,0.0,-0.1,-1.339,,-30.1,-12.6,-42.7,0.0
