NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
21,Patrick Beverley,PG,6-1,180,1988-07-12,US,7,Arkansas
7,Amir Coffey,SG,6-7,210,1997-06-17,US,R,Minnesota
13,Paul George,SG,6-8,220,1990-05-02,US,9,Fresno State
4,JaMychal Green,PF,6-8,227,1990-06-21,US,5,Alabama
8-11,Maurice Harkless,PF,6-7,220,1993-05-11,US,7,St. John's
5,Montrezl Harrell,C,6-7,240,1994-01-26,US,4,Louisville
1,Reggie Jackson,SG,6-3,208,1990-04-16,IT,8,Boston College
25,Mfiondu Kabengele,C,6-9,250,1997-08-14,CA,R,Florida State
2,Kawhi Leonard,SF,6-7,225,1991-06-29,US,8,San Diego State
14,Terance Mann,SF,6-5,215,1996-10-18,US,R,Florida State
19,Rodney McGruder,SG,6-4,205,1991-07-29,US,3,Kansas State
31,Marcus Morris,PF,6-8,218,1989-09-02,US,8,Kansas
15,Johnathan Motley,PF,6-8,230,1995-05-04,US,2,Baylor
55,Joakim Noah,C,6-11,230,1985-02-25,US,12,Florida
54,Patrick Patterson,PF,6-8,235,1989-03-14,US,9,Kentucky
1,Jerome Robinson,SG,6-4,190,1997-02-22,US,1,Boston College
20,Landry Shamet,SG,6-4,190,1997-03-13,US,1,Wichita State
10,Derrick Walton,PG,6-0,189,1995-04-03,US,1,Michigan
23,Lou Williams,PG,6-1,175,1986-10-27,US,14,
40,Ivica Zubac,C,7-0,240,1997-03-18,BA,3,
