NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
3,Bradley Beal,SG,6-3,207,1993-06-28,US,7,Florida
42,Dāvis Bertāns,PF,6-10,225,1992-11-12,LV,3,
17,Isaac Bonga,SF,6-8,180,1999-11-08,DE,1,
6,Troy Brown,SF,6-6,215,1999-07-28,US,1,Oregon
13,Thomas Bryant,C,6-10,248,1997-07-31,US,2,Indiana
9,Chris Chiozza,PG,5-11,175,1995-11-21,US,1,Florida
22,Jerian Grant,SG,6-4,205,1992-10-09,US,4,Notre Dame
8,Rui Hachimura,PF,6-8,230,1998-02-08,JP,R,Gonzaga
28,Ian Mahinmi,C,6-11,262,1986-11-05,FR,11,
24,Garrison Mathews,SG,6-5,215,1996-10-24,US,R,Lipscomb
52,Jordan McRae,SG,6-5,179,1991-03-28,US,3,Tennessee
34,C.J. Miles,SF,6-6,220,1987-03-18,US,14,
5,Shabazz Napier,PG,6-0,175,1991-07-14,US,5,UConn
18,Anžejs Pasečņiks,C,7-1,229,1995-12-20,LV,R,
20,Gary Payton,SF,6-3,190,1992-12-01,US,3,Oregon State
12,Jerome Robinson,SG,6-4,190,1997-02-22,US,1,Boston College
5,Justin Robinson,PG,6-1,195,1997-10-12,US,R,Virginia Tech
1,Admiral Schofield,PF,6-5,241,1997-03-30,GB,R,Tennessee
14,Ish Smith,PG,6-0,175,1988-07-05,US,9,Wake Forest
4,Isaiah Thomas,PG,5-9,185,1989-02-07,US,8,Washington
7,Jarrod Uthoff,PF,6-9,221,1993-05-19,US,1,Iowa
21,Moritz Wagner,C,6-11,245,1997-04-26,DE,1,Michigan
19,Johnathan Williams,PF,6-9,228,1995-05-22,US,1,"Missouri, Gonzaga"
