Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1980.0,26.0,2490,KCK,Kansas City Kings,Bill Robinzine,27.0,3.0,,69.0,9.5,17.5,0.54,0.0,0.0,,9.5,17.5,0.54,5.1,7.3,0.7,5.1,8.0,13.1,0.0,2.2,0.0,4.4,4.4,24.0,105.0,105.0
1980.0,26.0,1943,KCK,Kansas City Kings,Billy McKinney,24.0,3.0,,34.0,3.0,7.4,0.4,0.0,1.5,0.0,3.0,5.9,0.5,0.0,0.0,,3.0,1.5,4.4,11.8,0.0,0.0,4.4,3.0,5.9,90.0,114.0
1980.0,26.0,1133,KCK,Kansas City Kings,Ernie Grunfeld,24.0,3.0,,32.0,7.8,14.1,0.56,0.0,0.0,,7.8,14.1,0.56,1.6,4.7,0.33,1.6,0.0,1.6,0.0,1.6,0.0,0.0,4.7,17.3,116.0,111.0
1980.0,26.0,1022,KCK,Kansas City Kings,Gus Gerard,26.0,3.0,,26.0,7.7,19.3,0.4,0.0,0.0,,7.7,19.3,0.4,3.9,7.7,0.5,7.7,7.7,15.5,3.9,0.0,0.0,7.7,3.9,19.3,80.0,110.0
1980.0,26.0,855,KCK,Kansas City Kings,Len Elmore,27.0,3.0,,43.0,4.7,15.2,0.31,0.0,0.0,,4.7,15.2,0.31,1.2,2.3,0.5,7.0,5.8,12.9,1.2,3.5,1.2,4.7,4.7,10.5,71.0,103.0
,,2412,,,Marlon Redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1111,,,Mike Green,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980.0,26.0,247,KCK,Kansas City Kings,Otis Birdsong,24.0,3.0,,112.0,13.5,27.8,0.48,0.0,1.3,0.0,13.5,26.5,0.51,2.7,6.3,0.43,4.9,5.4,10.3,3.1,1.8,0.0,2.7,2.2,29.6,103.0,108.0
1980.0,26.0,936,KCK,Kansas City Kings,Phil Ford,23.0,3.0,,110.0,9.1,19.6,0.46,1.4,1.8,0.75,7.8,17.8,0.44,4.1,5.0,0.82,0.0,2.7,2.7,11.9,2.3,0.0,5.5,2.7,23.7,105.0,108.0
1980.0,26.0,1622,KCK,Kansas City Kings,Reggie King,22.0,3.0,,77.0,6.5,13.7,0.48,0.0,0.0,,6.5,13.7,0.48,3.3,5.9,0.56,4.6,11.7,16.3,2.6,0.7,0.0,1.3,6.5,16.3,113.0,106.0
1980.0,26.0,1675,KCK,Kansas City Kings,Sam Lacey,31.0,3.0,,101.0,4.0,10.4,0.38,0.5,0.5,1.0,3.5,9.9,0.35,1.5,2.0,0.75,3.0,8.0,10.9,6.5,3.5,1.0,4.0,5.5,9.9,90.0,102.0
1980.0,26.0,3059,KCK,Kansas City Kings,Scott Wedman,27.0,3.0,,116.0,12.6,27.7,0.45,0.9,1.3,0.67,11.7,26.4,0.44,3.5,4.8,0.73,2.6,6.5,9.1,3.9,0.4,1.3,0.9,3.9,29.4,114.0,109.0
,,635,,,Terry Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,427,,,Tom Burleson,,,,,,,,,,,,,,,,,,,,,,,,,,,
