Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016.0,10.0,2958,GSW,Golden State Warriors,Anderson Varejao,33.0,17.0,93.0,12.4,0.45,0.0,1.36,14.2,10.3,12.2,18.6,1.1,1.7,8.2,11.5,0.2,0.1,0.3,0.15,-1.1,1.9,0.8,0.1
2016.0,10.0,1376,GSW,Golden State Warriors,Andre Iguodala,32.0,24.0,767.0,13.8,0.56,0.4,0.35,5.0,9.7,7.4,16.6,1.9,1.0,10.8,12.1,1.5,0.7,2.1,0.13,1.2,1.8,3.0,1.0
2016.0,10.0,279,GSW,Golden State Warriors,Andrew Bogut,31.0,22.0,365.0,18.2,0.61,0.03,0.18,14.1,22.8,18.5,12.2,1.9,7.7,18.6,12.3,0.7,0.7,1.5,0.19,-1.1,3.8,2.6,0.4
2016.0,10.0,2530,GSW,Golden State Warriors,Brandon Rush,30.0,14.0,110.0,7.8,0.55,0.6,0.1,0.0,22.3,11.3,3.8,0.9,1.5,8.7,9.1,0.0,0.1,0.2,0.07,-2.8,0.7,-2.1,0.0
2016.0,10.0,1101,GSW,Golden State Warriors,Draymond Green,25.0,23.0,879.0,18.6,0.55,0.38,0.39,4.8,23.1,14.0,23.4,2.1,3.8,14.8,18.9,1.6,1.5,3.1,0.17,2.6,3.2,5.7,1.7
2016.0,10.0,887,GSW,Golden State Warriors,Festus Ezeli,26.0,23.0,203.0,13.9,0.53,0.0,0.64,12.4,20.0,16.3,6.3,0.2,2.8,13.7,22.1,0.1,0.2,0.3,0.08,-3.2,-0.7,-3.9,-0.1
2016.0,10.0,167,GSW,Golden State Warriors,Harrison Barnes,23.0,24.0,743.0,8.6,0.47,0.36,0.16,4.0,12.2,8.2,5.8,1.1,0.4,7.3,14.5,0.2,0.6,0.7,0.05,-1.8,-0.7,-2.4,-0.1
2016.0,10.0,542,GSW,Golden State Warriors,Ian Clark,24.0,16.0,154.0,13.9,0.57,0.34,0.19,1.4,10.4,6.0,16.3,2.6,0.0,13.6,18.9,0.2,0.2,0.4,0.11,-1.4,1.4,0.0,0.1
2016.0,10.0,1891,GSW,Golden State Warriors,James Michael McAdoo,23.0,8.0,38.0,8.5,0.43,0.0,1.0,0.0,22.5,11.4,7.0,3.9,4.2,14.8,7.8,0.0,0.1,0.1,0.08,-4.9,4.9,0.0,0.0
,,2868,,,Jason Thompson,,,,,,,,,,,,,,,,,,,,,,,
,,1773,,,Kevon Looney,,,,,,,,,,,,,,,,,,,,,,,
2016.0,10.0,2870,GSW,Golden State Warriors,Klay Thompson,25.0,24.0,849.0,19.5,0.59,0.51,0.21,1.9,9.2,5.6,11.1,1.5,0.9,8.7,28.0,1.9,0.6,2.5,0.14,4.6,-0.4,4.2,1.3
2016.0,10.0,161,GSW,Golden State Warriors,Leandro Barbosa,33.0,23.0,254.0,18.4,0.66,0.32,0.24,4.8,6.7,5.8,9.7,2.1,0.3,10.2,18.7,0.7,0.2,0.9,0.17,1.7,1.6,3.3,0.3
2016.0,10.0,2724,GSW,Golden State Warriors,Marreese Speights,28.0,24.0,201.0,14.2,0.51,0.36,0.26,8.2,17.0,12.7,9.5,0.7,3.2,13.2,33.1,-0.1,0.2,0.2,0.04,-2.7,-1.0,-3.7,-0.1
2016.0,10.0,1758,GSW,Golden State Warriors,Shaun Livingston,30.0,24.0,514.0,14.0,0.53,0.01,0.22,2.8,13.1,8.0,24.0,1.2,0.8,13.6,18.2,0.7,0.4,1.2,0.11,-1.2,1.0,-0.3,0.2
2016.0,10.0,657,GSW,Golden State Warriors,Stephen Curry,27.0,18.0,614.0,22.3,0.6,0.59,0.25,2.5,14.8,8.7,26.8,2.1,0.7,16.7,32.1,1.3,0.7,1.9,0.15,6.6,0.4,7.0,1.4
