Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,4,CHO,Charlotte Hornets,Kemba Walker,25,7,260,18.2,0.47,0.28,0.23,1.2,8.5,4.6,24.0,1.8,1.2,6.7,33.0,-0.1,0.2,0.1,0.02,3.8,-0.4,3.4,0.4
2016,4,CHO,Charlotte Hornets,Courtney Lee,30,7,257,8.5,0.52,0.18,0.29,2.1,7.2,4.4,6.0,1.2,0.9,8.0,11.6,0.1,0.1,0.2,0.04,-2.8,0.6,-2.2,0.0
2016,4,CHO,Charlotte Hornets,Marvin Williams,29,7,228,6.0,0.34,0.33,0.08,3.3,22.1,12.0,4.4,1.4,1.0,3.7,11.4,-0.3,0.2,-0.1,-0.02,-3.3,-0.9,-4.2,-0.1
2016,4,CHO,Charlotte Hornets,Frank Kaminsky,22,7,190,10.3,0.45,0.37,0.46,1.7,17.4,9.0,7.1,1.7,2.1,3.5,14.3,0.0,0.2,0.2,0.05,-1.4,1.6,0.2,0.1
2016,4,CHO,Charlotte Hornets,Jeremy Lin,27,7,189,14.5,0.54,0.22,0.62,1.7,8.4,4.8,18.1,1.4,0.0,12.1,23.0,0.2,0.1,0.3,0.07,-0.7,0.2,-0.5,0.1
2016,4,CHO,Charlotte Hornets,Al Jefferson,31,7,168,21.8,0.52,0.0,0.16,8.9,21.2,14.6,11.5,1.3,1.4,6.3,26.8,0.2,0.2,0.4,0.11,2.7,-0.2,2.5,0.2
2016,4,CHO,Charlotte Hornets,Nicolas Batum,27,5,144,12.1,0.53,0.49,0.44,1.5,13.6,7.1,12.7,0.7,0.0,12.9,20.4,0.0,0.1,0.1,0.03,-0.1,-2.3,-2.4,0.0
2016,4,CHO,Charlotte Hornets,Cody Zeller,23,7,137,16.8,0.62,0.0,0.55,7.0,25.1,15.4,2.9,0.4,1.7,12.9,18.9,0.3,0.1,0.4,0.14,-0.9,0.5,-0.4,0.1
2016,4,CHO,Charlotte Hornets,Spencer Hawes,27,5,53,14.9,0.57,0.31,0.46,6.1,30.1,17.3,10.3,1.0,3.0,20.4,17.6,0.0,0.1,0.1,0.08,-1.0,2.2,1.2,0.0
2016,4,CHO,Charlotte Hornets,Troy Daniels,24,4,18,-11.7,0.12,0.38,0.0,0.0,13.6,6.3,0.0,0.0,0.0,0.0,21.2,-0.2,0.0,-0.1,-0.4,-13.1,-7.1,-20.2,-0.1
2016,4,CHO,Charlotte Hornets,Jorge Gutierrez,27,3,12,-7.0,0.0,0.0,0.0,0.0,20.4,9.5,25.1,0.0,0.0,25.0,15.9,-0.1,0.0,-0.1,-0.36,-12.0,-6.6,-18.6,0.0
2016,4,CHO,Charlotte Hornets,Jeremy Lamb,23,3,12,39.5,0.61,0.11,0.0,8.9,30.7,19.0,33.7,0.0,0.0,0.0,35.7,0.1,0.0,0.1,0.26,17.0,1.0,18.0,0.1
2016,4,CHO,Charlotte Hornets,Aaron Harrison,21,2,7,-0.6,,,,0.0,17.5,8.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,-9.6,1.1,-8.5,0.0
2016,4,CHO,Charlotte Hornets,Tyler Hansbrough,30,2,6,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.01,-3.0,-3.5,-6.5,0.0
