Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23.0,ATL,NBA,PG,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1999-00,24.0,SEA,NBA,PG,43.0,5.0,517.0,84.0,225.0,0.373,24.0,81.0,0.296,60.0,144.0,0.417,0.427,33.0,51.0,0.647,12.0,40.0,52.0,78.0,18.0,0.0,40.0,39.0,225.0
2000-01,25.0,SEA,NBA,PG,69.0,6.0,1238.0,161.0,368.0,0.438,61.0,133.0,0.459,100.0,235.0,0.426,0.52,84.0,96.0,0.875,34.0,98.0,132.0,190.0,31.0,4.0,82.0,83.0,467.0
2001-02,26.0,SEA,NBA,SG,50.0,2.0,603.0,81.0,193.0,0.42,28.0,75.0,0.373,53.0,118.0,0.449,0.492,31.0,39.0,0.795,16.0,47.0,63.0,83.0,21.0,2.0,35.0,35.0,221.0
2002-03,27.0,TOT,NBA,PG,78.0,11.0,1881.0,228.0,579.0,0.394,93.0,261.0,0.356,135.0,318.0,0.425,0.474,78.0,102.0,0.765,24.0,147.0,171.0,266.0,77.0,6.0,114.0,140.0,627.0
2002-03,27.0,BOS,NBA,PG,51.0,2.0,1169.0,134.0,338.0,0.396,56.0,159.0,0.352,78.0,179.0,0.436,0.479,48.0,57.0,0.842,12.0,98.0,110.0,128.0,61.0,3.0,61.0,84.0,372.0
2002-03,27.0,DEN,NBA,PG,27.0,9.0,712.0,94.0,241.0,0.39,37.0,102.0,0.363,57.0,139.0,0.41,0.467,30.0,45.0,0.667,12.0,49.0,61.0,138.0,16.0,3.0,53.0,56.0,255.0
2003-04,28.0,TOT,NBA,"PG,SG",53.0,4.0,763.0,87.0,232.0,0.375,30.0,100.0,0.3,57.0,132.0,0.432,0.44,51.0,58.0,0.879,9.0,51.0,60.0,116.0,37.0,2.0,47.0,62.0,255.0
2003-04,28.0,ORL,NBA,SG,37.0,2.0,525.0,59.0,151.0,0.391,25.0,74.0,0.338,34.0,77.0,0.442,0.474,40.0,45.0,0.889,9.0,34.0,43.0,64.0,23.0,1.0,26.0,40.0,183.0
2003-04,28.0,NOH,NBA,PG,16.0,2.0,238.0,28.0,81.0,0.346,5.0,26.0,0.192,23.0,55.0,0.418,0.377,11.0,13.0,0.846,0.0,17.0,17.0,52.0,14.0,1.0,21.0,22.0,72.0
2006-07,31.0,LAL,NBA,PG,30.0,0.0,345.0,35.0,86.0,0.407,20.0,50.0,0.4,15.0,36.0,0.417,0.523,4.0,6.0,0.667,11.0,29.0,40.0,31.0,12.0,0.0,13.0,20.0,94.0
