NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
0,Benoit Benjamin,C,7-0,250,1964-11-22,US,2,Creighton
15,Steve Burtt,SG,6-2,185,1962-11-05,US,1,Iona College
44,Michael Cage,PF,6-9,224,1962-01-28,US,3,San Diego State
45,Norris Coleman,SF,6-8,210,1961-09-27,US,R,Kansas State
25,Earl Cureton,PF,6-9,210,1957-09-03,US,7,"Robert Morris University (PA), Detroit Mercy"
20,Quintin Dailey,SG,6-3,180,1961-01-22,US,5,San Francisco
2,Larry Drew,PG,6-1,170,1958-04-02,US,7,Missouri
54,Kenny Fields,SF,6-5,220,1962-02-09,US,3,UCLA
4,Lancaster Gordon,SG,6-3,185,1962-06-24,US,3,Louisville
43,Claude Gregory,PF,6-8,205,1958-12-26,US,1,Wisconsin
32,Greg Kite,C,6-11,250,1961-08-05,US,4,BYU
46,Tod Murphy,PF,6-9,220,1963-12-24,US,R,"University of California, Irvine"
51,Martin Nessley,C,7-2,260,1965-02-16,US,R,Duke
33,Ken Norman,SF,6-8,215,1964-09-05,US,R,Illinois
14,Michael Phelps,SG,6-4,180,1961-10-03,US,2,Alcorn State
1,Darnell Valentine,PG,6-1,183,1959-02-03,US,6,Kansas
12,Eric White,SF,6-8,200,1965-12-30,US,R,Pepperdine
34,Reggie Williams,SF,6-7,190,1964-03-05,US,R,Georgetown
24,Joe Wolf,C,6-11,230,1964-12-17,US,R,UNC
42,Mike Woodson,SG,6-5,195,1958-03-24,US,7,Indiana
