NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
24,Tom Chambers,PF,6-10,220,1959-06-21,US,6,Utah
3,Dale Ellis,SG,6-7,205,1960-08-06,US,4,Tennessee
45,Clemon Johnson,C,6-10,240,1956-09-12,US,9,Florida A&M
53,Alton Lister,C,7-0,240,1958-10-01,US,6,Arizona State
34,Xavier McDaniel,SF,6-7,205,1963-06-04,US,2,Wichita State
31,Derrick McKey,SF,6-9,205,1966-10-10,US,R,Alabama
10,Nate McMillan,PG,6-5,195,1964-08-03,US,1,NC State
23,Olden Polynice,C,6-11,220,1964-11-21,HT,R,Virginia
40,Russ Schoene,PF,6-10,210,1960-04-16,US,2,Chattanooga
4,Sedale Threatt,PG,6-2,175,1961-09-10,US,4,West Virginia Tech
11,Sam Vincent,PG,6-2,185,1963-05-18,US,2,Michigan State
30,Kevin Williams,SG,6-2,175,1961-09-11,US,3,"TCU, St. John's"
22,Danny Young,PG,6-3,175,1962-07-26,US,3,Wake Forest
