Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1999.0,16.0,2069,MIA,Miami Heat,Alonzo Mourning,28.0,5.0,5.0,194.0,11.7,22.5,0.52,0.0,0.0,,11.7,22.5,0.52,9.9,15.1,0.65,2.2,10.5,12.6,1.2,2.5,4.3,3.7,5.9,33.3,106.0,96.0
,,827,,,Blue Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999.0,16.0,3047,MIA,Miami Heat,Clarence Weatherspoon,28.0,5.0,0.0,112.0,4.8,13.9,0.35,0.0,0.0,,4.8,13.9,0.35,5.9,9.1,0.65,2.1,9.1,11.2,1.1,3.7,0.5,1.6,4.3,15.5,91.0,98.0
1999.0,16.0,1817,MIA,Miami Heat,Dan Majerle,33.0,5.0,5.0,152.0,2.0,10.2,0.19,2.0,8.7,0.23,0.0,1.6,0.0,2.0,2.8,0.71,1.2,10.2,11.4,2.4,2.0,0.8,1.2,5.9,7.9,79.0,101.0
1999.0,16.0,505,MIA,Miami Heat,Duane Causwell,30.0,4.0,0.0,20.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,12.0,17.9,0.67,0.0,6.0,6.0,3.0,3.0,0.0,0.0,6.0,17.9,144.0,103.0
1999.0,16.0,1863,MIA,Miami Heat,Jamal Mashburn,26.0,5.0,5.0,152.0,7.5,19.3,0.39,2.4,5.5,0.43,5.1,13.8,0.37,2.4,3.5,0.67,1.6,3.5,5.1,3.9,0.8,0.0,3.9,4.3,19.7,88.0,109.0
,,3042,,,Jamie Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999.0,16.0,116,MIA,Miami Heat,Keith Askins,31.0,4.0,0.0,27.0,0.0,8.9,0.0,0.0,6.6,0.0,0.0,2.2,0.0,0.0,0.0,,4.4,4.4,8.9,0.0,4.4,2.2,0.0,11.1,0.0,34.0,98.0
,,693,,,Mark Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999.0,16.0,2773,MIA,Miami Heat,Mark Strickland,28.0,2.0,0.0,8.0,7.5,14.9,0.5,0.0,0.0,,7.5,14.9,0.5,14.9,14.9,1.0,7.5,14.9,22.4,0.0,7.5,0.0,7.5,0.0,29.9,112.0,87.0
,,586,,,Marty Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999.0,16.0,393,MIA,Miami Heat,P.J. Brown,29.0,5.0,5.0,144.0,8.7,18.7,0.47,0.0,0.4,0.0,8.7,18.3,0.48,3.7,4.2,0.9,5.8,7.1,12.9,2.1,0.8,0.8,1.2,7.1,21.2,112.0,106.0
1999.0,16.0,3015,MIA,Miami Heat,Rex Walters,28.0,3.0,0.0,13.0,0.0,13.8,0.0,0.0,9.2,0.0,0.0,4.6,0.0,0.0,0.0,,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,59.0,114.0
,,2000,,,Terry Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999.0,16.0,2341,MIA,Miami Heat,Terry Porter,35.0,5.0,0.0,139.0,6.5,13.8,0.47,1.3,5.2,0.25,5.2,8.6,0.6,5.2,6.5,0.8,1.3,6.9,8.2,6.5,1.3,0.0,3.4,3.4,19.4,109.0,106.0
1999.0,16.0,1180,MIA,Miami Heat,Tim Hardaway,32.0,5.0,5.0,182.0,4.9,18.4,0.27,1.6,8.2,0.2,3.3,10.2,0.32,3.3,5.3,0.62,1.0,3.6,4.6,10.5,1.6,0.3,5.9,4.6,14.8,75.0,107.0
1999.0,16.0,1731,MIA,Miami Heat,Voshon Lenard,25.0,4.0,0.0,57.0,12.6,23.1,0.55,9.4,14.7,0.64,3.1,8.4,0.38,4.2,4.2,1.0,0.0,1.0,1.0,3.1,0.0,1.0,1.0,4.2,38.8,144.0,112.0
