PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
John Wall,23,82,82,2980,10.0,23.1,0.433,1.9,5.3,0.35100000000000003,8.1,17.8,0.45799999999999996,5.5,6.8,0.805,0.7,5.1,5.8,12.5,2.6,0.7,5.1,3.8,27.4,,106,104
Trevor Ariza,28,77,77,2723,7.4,16.1,0.456,3.4,8.4,0.40700000000000003,4.0,7.8,0.509,2.8,3.7,0.772,1.9,7.1,9.0,3.6,2.4,0.4,2.5,3.4,20.9,,113,104
Marcin Gortat,29,81,80,2655,8.8,16.3,0.542,0.0,0.0,1.0,8.8,16.3,0.541,3.0,4.4,0.6859999999999999,3.9,11.0,14.9,2.7,0.8,2.3,2.4,3.9,20.7,,112,103
Bradley Beal,20,73,73,2530,9.8,23.4,0.419,2.8,7.0,0.402,7.0,16.4,0.426,3.0,3.8,0.7879999999999999,1.1,4.5,5.6,4.9,1.4,0.4,2.6,3.1,25.4,,103,107
Martell Webster,27,78,13,2157,6.1,14.0,0.433,3.5,8.9,0.392,2.6,5.1,0.502,2.5,3.0,0.84,0.9,4.4,5.3,2.3,1.0,0.4,1.4,3.6,18.1,,116,108
Andre Miller,31,53,37,1560,9.9,19.6,0.503,0.0,0.2,0.2,9.8,19.4,0.506,5.1,8.8,0.583,2.1,7.6,9.7,5.1,2.1,1.6,3.9,5.4,24.9,,102,103
Trevor Booker,26,72,45,1553,7.4,13.4,0.551,0.0,0.1,0.0,7.4,13.3,0.5539999999999999,1.6,2.5,0.618,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,,114,104
Garrett Temple,27,75,0,638,4.1,11.4,0.36200000000000004,0.5,2.3,0.207,3.6,9.0,0.402,2.4,3.5,0.698,1.7,3.8,5.5,5.8,2.8,0.9,3.4,5.8,11.1,,89,104
Kevin Séraphin,24,53,1,578,9.9,19.6,0.505,0.0,0.0,,9.9,19.6,0.505,2.4,2.8,0.871,4.7,6.7,11.4,1.5,0.3,2.3,3.7,9.2,22.2,,100,106
Al Harrington,33,34,0,511,8.3,20.9,0.396,3.4,10.1,0.34,4.8,10.8,0.449,2.7,3.5,0.7709999999999999,1.5,6.6,8.1,2.8,1.4,0.0,3.4,7.3,22.7,,96,106
Jan Veselý,23,33,1,470,5.3,10.1,0.522,0.0,0.0,,5.3,10.1,0.522,0.9,3.3,0.267,5.8,6.6,12.4,1.1,2.8,2.1,2.4,7.0,11.4,,100,101
Andre Miller,37,28,0,412,5.0,10.9,0.46,0.2,0.4,0.667,4.7,10.5,0.452,3.1,3.7,0.833,1.5,5.6,7.1,12.1,2.4,0.2,3.5,5.4,13.4,,113,105
Drew Gooden,32,22,0,395,9.9,18.6,0.531,0.9,2.2,0.41200000000000003,9.0,16.4,0.5479999999999999,3.1,3.5,0.889,4.8,10.0,14.9,2.0,1.3,0.9,2.2,6.9,23.9,,117,104
Otto Porter,20,37,0,319,5.3,14.7,0.363,0.6,3.4,0.19,4.7,11.3,0.414,1.3,1.9,0.667,3.4,5.8,9.2,1.6,1.3,0.2,2.3,4.2,12.6,,86,107
Chris Singleton,24,25,0,250,5.1,13.8,0.373,1.4,3.9,0.368,3.7,9.9,0.375,3.7,5.1,0.72,3.7,7.6,11.3,1.2,1.9,0.6,3.5,5.1,15.4,,92,104
Eric Maynor,26,23,0,215,5.0,17.2,0.292,1.9,6.0,0.32,3.1,11.3,0.27699999999999997,0.5,0.7,0.667,1.7,4.1,5.7,9.6,1.2,0.2,4.1,3.1,12.5,,83,108
Glen Rice,23,11,1,109,5.2,17.5,0.297,2.4,8.0,0.294,2.8,9.4,0.3,2.4,3.3,0.7140000000000001,1.9,7.6,9.4,3.3,2.8,0.5,4.3,3.3,15.1,,78,102
