PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Alex English,31,14,14,38.3,11.6,21.7,0.536,0.0,0.1,0.0,11.6,21.6,0.5379999999999999,0.536,6.9,7.8,0.89,2.6,4.0,6.6,4.5,1.2,0.4,2.1,2.9,30.2
Calvin Natt,28,15,15,33.9,8.7,15.9,0.55,0.0,0.0,,8.7,15.9,0.55,0.55,4.8,5.9,0.809,2.1,4.5,6.6,3.8,0.5,0.3,2.1,2.3,22.3
Fat Lever,24,11,8,31.1,4.5,11.1,0.402,0.0,0.2,0.0,4.5,10.9,0.408,0.402,4.4,5.7,0.762,2.1,4.4,6.5,8.5,2.4,0.2,3.1,3.0,13.3
T.R. Dunn,29,15,15,24.7,1.8,4.3,0.415,0.0,0.0,,1.8,4.3,0.415,0.415,0.9,1.3,0.737,1.8,2.2,4.0,2.3,1.6,0.2,0.7,3.0,4.5
Elston Turner,25,15,4,23.9,3.3,6.8,0.49,0.1,0.1,1.0,3.2,6.7,0.48,0.5,0.8,1.3,0.632,2.0,2.9,4.9,3.1,1.1,0.1,1.7,2.8,7.6
Dan Issel,36,15,4,21.7,4.9,10.6,0.45899999999999996,0.1,0.1,1.0,4.8,10.5,0.456,0.462,2.6,3.2,0.813,0.9,2.7,3.6,1.8,0.8,0.3,0.9,2.4,12.4
Wayne Cooper,28,15,12,21.4,4.5,9.5,0.469,0.0,0.0,,4.5,9.5,0.469,0.469,2.0,2.7,0.75,2.3,3.9,6.2,1.3,0.5,2.4,1.3,3.5,10.9
Bill Hanzlik,27,15,0,20.7,3.0,6.1,0.489,0.0,0.1,0.0,3.0,6.1,0.495,0.489,2.0,2.7,0.732,1.6,1.5,3.1,2.2,0.9,0.4,1.5,3.8,8.0
Mike Evans,29,15,0,18.7,4.1,9.5,0.434,1.1,3.4,0.33299999999999996,3.0,6.1,0.489,0.493,0.9,1.1,0.8240000000000001,0.2,1.9,2.1,3.1,0.9,0.2,2.4,2.6,10.3
Danny Schayes,25,9,0,13.1,1.2,2.9,0.423,0.0,0.0,,1.2,2.9,0.423,0.423,1.6,2.2,0.7,0.9,2.4,3.3,1.3,0.3,0.4,0.6,2.4,4.0
Willie White,22,10,3,12.3,2.7,5.7,0.474,0.2,0.3,0.667,2.5,5.4,0.46299999999999997,0.491,0.7,1.2,0.583,0.9,0.8,1.7,1.7,0.5,0.0,1.6,0.6,6.3
Joe Kopicki,24,7,0,4.6,0.9,2.3,0.375,0.0,0.0,,0.9,2.3,0.375,0.375,1.3,2.4,0.529,0.3,1.6,1.9,0.4,0.1,0.1,0.1,0.7,3.0
