PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Baron Davis,23,5,194,21.2,0.55,0.42200000000000004,0.265,2.5,8.8,5.7,42.1,2.0,0.8,13.9,25.9,,0.6,0.1,0.6,0.157,,5.1,0.6,5.7,0.4
P.J. Brown,33,6,193,16.3,0.555,0.0,0.568,12.7,16.5,14.6,5.2,2.0,1.2,8.3,14.5,,0.5,0.1,0.6,0.153,,0.8,-0.2,0.6,0.1
Jamaal Magloire,24,6,188,16.1,0.5429999999999999,0.0,0.6729999999999999,11.1,21.5,16.3,1.8,1.2,2.4,12.4,18.0,,0.3,0.2,0.5,0.11800000000000001,,0.2,-0.9,-0.7,0.1
David Wesley,32,6,185,9.3,0.526,0.47200000000000003,0.09699999999999999,0.7,4.0,2.3,12.8,1.5,0.4,16.7,22.7,,0.0,0.0,0.0,0.003,,-1.6,-1.9,-3.4,-0.1
George Lynch,32,6,163,12.3,0.48,0.429,0.095,7.5,20.3,13.9,10.3,2.0,2.3,15.5,14.8,,0.0,0.2,0.2,0.055999999999999994,,-0.3,1.7,1.4,0.1
Jamal Mashburn,30,4,162,20.6,0.524,0.19,0.44299999999999995,0.0,10.6,5.3,26.2,1.4,0.5,9.6,30.0,,0.4,0.0,0.4,0.121,,5.0,-0.9,4.1,0.3
Robert Traylor,25,6,94,11.1,0.442,0.0,0.182,14.3,24.8,19.6,7.1,1.8,4.0,20.2,14.8,,0.0,0.1,0.1,0.039,,-4.1,0.4,-3.7,0.0
Stacey Augmon,34,4,69,7.7,0.45899999999999996,0.0,0.5329999999999999,1.8,16.0,8.9,6.9,2.4,0.0,13.9,14.5,,0.0,0.1,0.0,0.03,,-4.2,1.4,-2.9,0.0
Courtney Alexander,24,4,60,22.6,0.648,0.0,0.25,16.3,16.3,16.3,15.5,0.0,8.8,18.4,16.9,,0.2,0.1,0.2,0.18,,1.1,3.5,4.6,0.1
Kenny Anderson,32,5,51,7.7,0.413,0.0,0.25,0.0,4.8,2.4,28.2,3.2,0.0,23.1,15.8,,0.0,0.0,0.0,-0.016,,-4.5,1.0,-3.5,0.0
Robert Pack,33,4,42,8.5,0.524,0.0,0.231,0.0,2.9,1.5,16.9,0.0,0.0,6.5,17.0,,0.1,0.0,0.1,0.07,,-5.2,-2.0,-7.2,-0.1
Courtney Alexander,25,5,39,14.4,0.507,0.063,0.25,6.3,6.3,6.3,4.9,2.8,0.0,5.3,22.4,,0.1,0.0,0.1,0.09699999999999999,,-1.5,0.3,-1.2,0.0
