Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003.0,25.0,663,POR,Portland Trail Blazers,Antonio Daniels,27.0,6.0,1.0,98.0,3.3,7.0,0.47,1.1,1.8,0.6,2.2,5.1,0.43,0.4,0.7,0.5,1.1,1.8,2.9,4.4,0.4,0.4,0.7,1.8,8.1
2003.0,25.0,2537,POR,Portland Trail Blazers,Arvydas Sabonis,38.0,6.0,1.0,86.0,10.0,15.1,0.67,0.0,0.0,,10.0,15.1,0.67,5.0,6.3,0.8,2.5,7.5,10.0,2.1,1.7,1.7,2.5,5.9,25.1
2003.0,25.0,3062,POR,Portland Trail Blazers,Bonzi Wells,26.0,7.0,7.0,268.0,6.6,16.7,0.4,1.2,4.0,0.3,5.4,12.6,0.43,3.5,5.2,0.67,1.9,4.6,6.4,3.5,2.0,0.4,2.8,4.0,17.9
,,2668,,,Charles Smith,,,,,,,,,,,,,,,,,,,,,,,,,
,,792,,,Chris Dudley,,,,,,,,,,,,,,,,,,,,,,,,,
2003.0,25.0,683,POR,Portland Trail Blazers,Dale Davis,33.0,6.0,6.0,162.0,3.1,5.3,0.58,0.0,0.0,,3.1,5.3,0.58,3.8,5.8,0.65,4.4,6.2,10.7,2.0,1.1,0.4,2.2,2.4,10.0
2003.0,25.0,2768,POR,Portland Trail Blazers,Damon Stoudamire,29.0,7.0,6.0,232.0,5.6,12.3,0.46,2.3,4.8,0.48,3.3,7.4,0.44,3.1,3.3,0.95,1.1,4.5,5.6,6.1,0.9,0.3,1.9,3.4,16.6
2003.0,25.0,70,POR,Portland Trail Blazers,Derek Anderson,28.0,2.0,2.0,22.0,1.6,6.5,0.25,0.0,1.6,0.0,1.6,4.9,0.33,0.0,1.6,0.0,1.6,0.0,1.6,0.0,0.0,0.0,1.6,1.6,3.3
2003.0,25.0,1938,POR,Portland Trail Blazers,Jeff McInnis,28.0,7.0,0.0,99.0,3.3,9.5,0.35,0.0,1.1,0.0,3.3,8.4,0.39,1.1,1.5,0.75,1.8,2.5,4.4,6.9,0.7,0.4,2.2,4.0,7.6
2003.0,25.0,3226,POR,Portland Trail Blazers,Qyntel Woods,21.0,4.0,0.0,18.0,6.0,18.0,0.33,0.0,2.0,0.0,6.0,16.0,0.38,2.0,4.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,2.0,6.0,14.0
2003.0,25.0,3011,POR,Portland Trail Blazers,Rasheed Wallace,28.0,7.0,7.0,260.0,6.1,13.4,0.45,1.9,4.8,0.4,4.2,8.6,0.48,2.8,3.9,0.71,1.4,3.6,5.0,2.5,0.6,0.7,0.8,3.6,16.9
,,306,,,Ruben Boumtje-Boumtje,,,,,,,,,,,,,,,,,,,,,,,,,
2003.0,25.0,2258,POR,Portland Trail Blazers,Ruben Patterson,27.0,7.0,0.0,155.0,5.8,12.1,0.48,0.0,0.9,0.0,5.8,11.1,0.52,4.6,6.7,0.69,3.3,2.8,6.0,2.6,0.9,0.2,2.3,2.3,16.3
2003.0,25.0,2313,POR,Portland Trail Blazers,Scottie Pippen,37.0,4.0,1.0,75.0,4.3,10.6,0.41,1.4,4.3,0.33,2.9,6.2,0.46,1.0,1.0,1.0,1.0,4.3,5.3,6.2,0.0,0.0,3.4,3.8,11.0
2003.0,25.0,2395,POR,Portland Trail Blazers,Zach Randolph,21.0,7.0,4.0,205.0,5.6,10.7,0.52,0.0,0.0,,5.6,10.7,0.52,5.8,6.5,0.89,3.9,6.8,10.7,1.9,0.5,0.4,2.3,3.0,17.0
