NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
34,Ray Allen,SG,6-5,205,1975-07-20,US,9,UConn
5,Rick Brunson,PG,6-4,190,1972-06-14,US,8,Temple
24,Mateen Cleaves,PG,6-2,205,1977-09-07,US,5,Michigan State
4,Nick Collison,PF,6-10,255,1980-10-26,US,1,Kansas
30,Reggie Evans,PF,6-8,245,1980-05-18,US,3,Iowa
16,Noel Felix,SF,6-9,225,1981-10-04,US,R,Fresno State
21,Danny Fortson,C,6-7,260,1976-03-27,US,8,Cincinnati
7,Rashard Lewis,SF,6-10,215,1979-08-08,US,7,
33,Mikki Moore,C,6-11,225,1975-11-04,US,7,Nebraska
22,Ronald Murray,SG,6-4,190,1979-07-29,US,3,"Meridian Community College, Shaw"
27,Johan Petro,C,7-0,247,1986-01-27,FR,R,
9,Vitaly Potapenko,C,6-10,280,1975-03-21,UA,9,Wright State University
77,Vladimir Radmanović,PF,6-10,227,1980-11-19,BA,4,
8,Luke Ridnour,PG,6-2,175,1981-02-13,US,2,Oregon
31,Robert Swift,C,7-0,245,1985-12-03,US,1,
25,Earl Watson,PG,6-1,195,1979-06-12,US,4,UCLA
54,Chris Wilcox,PF,6-10,221,1982-09-03,US,3,Maryland
12,Damien Wilkins,SF,6-6,225,1980-01-11,US,1,"NC State, Georgia"
29,Mike Wilks,PG,5-10,185,1979-05-07,US,3,Rice University
