NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2,Steve Blake,PG,6-3,172,1980-02-26,US,2,Maryland
3,Juan Dixon,SG,6-3,164,1978-10-09,US,3,Maryland
1,Jarrett Jack,SG,6-3,200,1983-10-28,US,R,Georgia Tech
38,Viktor Khryapa,SF,6-9,210,1982-08-03,UA,1,
0,Voshon Lenard,SG,6-4,205,1973-05-14,US,10,Minnesota
23,Darius Miles,SF,6-9,210,1981-10-09,US,5,
12,Sergei Monia,SF,6-8,220,1983-04-15,RU,R,
25,Travis Outlaw,PF,6-9,210,1984-09-18,US,2,
21,Ruben Patterson,SF,6-5,224,1975-07-31,US,7,Cincinnati
10,Joel Przybilla,C,7-1,255,1979-10-10,US,5,Minnesota
50,Zach Randolph,PF,6-9,250,1981-07-16,US,4,Michigan State
42,Theo Ratliff,C,6-10,225,1973-04-17,US,10,Wyoming
5,Ha Seung-Jin,C,7-3,305,1985-08-04,KR,1,
54,Brian Skinner,C,6-9,255,1976-05-19,US,7,Baylor
7,Charles Smith,SG,6-4,194,1975-08-22,US,4,New Mexico
31,Sebastian Telfair,PG,6-0,165,1985-06-09,US,1,
8,Martell Webster,SF,6-7,230,1986-12-04,US,R,
