Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009.0,7.0,3234,DAL,Dallas Mavericks,Antoine Wright,24.0,10.0,5.0,167.0,4.5,9.3,0.49,1.7,4.5,0.38,2.8,4.7,0.59,1.9,2.4,0.82,1.1,1.7,2.8,2.2,0.6,0.4,0.9,6.5,12.7
2009.0,7.0,180,DAL,Dallas Mavericks,Brandon Bass,23.0,10.0,0.0,192.0,6.2,11.3,0.55,0.0,0.0,,6.2,11.3,0.55,5.2,5.8,0.9,2.4,5.2,7.7,1.3,1.3,0.7,0.7,4.1,17.6
,,752,,,DeSagana Diop,,,,,,,,,,,,,,,,,,,,,,,,,
,,1018,,,Devean George,,,,,,,,,,,,,,,,,,,,,,,,,
2009.0,7.0,2161,DAL,Dallas Mavericks,Dirk Nowitzki,30.0,10.0,10.0,394.0,8.0,15.5,0.52,0.5,1.9,0.29,7.5,13.6,0.55,7.9,8.5,0.92,1.1,8.1,9.2,2.8,0.8,0.7,2.1,1.9,24.5
2009.0,7.0,661,DAL,Dallas Mavericks,Erick Dampier,33.0,10.0,10.0,255.0,3.1,5.1,0.61,0.0,0.0,,3.1,5.1,0.61,1.8,3.0,0.62,3.5,5.1,8.6,1.0,0.6,1.3,2.7,5.8,8.0
2009.0,7.0,1103,DAL,Dallas Mavericks,Gerald Green,23.0,6.0,0.0,26.0,5.5,19.4,0.29,1.4,6.9,0.2,4.2,12.5,0.33,2.8,5.5,0.5,0.0,2.8,2.8,0.0,1.4,0.0,2.8,5.5,15.2
2009.0,7.0,163,DAL,Dallas Mavericks,J.J. Barea,24.0,10.0,4.0,221.0,5.0,11.6,0.44,0.8,2.6,0.31,4.2,9.0,0.47,1.5,2.1,0.69,0.5,2.8,3.3,5.5,0.5,0.0,1.0,2.1,12.4
2009.0,7.0,2648,DAL,Dallas Mavericks,James Singleton,27.0,9.0,0.0,42.0,4.3,8.6,0.5,1.7,4.3,0.4,2.6,4.3,0.6,0.0,1.7,0.0,1.7,3.4,5.1,0.0,0.0,0.9,1.7,6.9,10.3
2009.0,7.0,1604,DAL,Dallas Mavericks,Jason Kidd,35.0,10.0,10.0,386.0,3.5,7.7,0.46,2.0,4.4,0.45,1.6,3.4,0.47,1.6,1.9,0.85,0.7,4.8,5.4,5.5,2.1,0.3,1.9,2.2,10.6
2009.0,7.0,2832,DAL,Dallas Mavericks,Jason Terry,31.0,10.0,1.0,325.0,5.4,14.0,0.39,2.4,6.5,0.37,3.0,7.4,0.4,2.5,3.3,0.77,0.7,2.4,3.1,2.1,0.7,0.3,1.8,2.0,15.8
,,2733,,,Jerry Stackhouse,,,,,,,,,,,,,,,,,,,,,,,,,
2009.0,7.0,1339,DAL,Dallas Mavericks,Josh Howard,28.0,10.0,10.0,295.0,6.8,15.6,0.44,1.0,3.9,0.25,5.9,11.7,0.5,4.6,6.0,0.78,1.2,5.0,6.2,1.6,1.1,0.5,2.6,2.9,19.3
2009.0,7.0,483,DAL,Dallas Mavericks,Matt Carroll,28.0,4.0,0.0,14.0,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,2.6,2.6,5.1
2009.0,7.0,1313,DAL,Dallas Mavericks,Ryan Hollins,24.0,9.0,0.0,84.0,3.4,6.0,0.57,0.0,0.0,,3.4,6.0,0.57,2.6,4.3,0.6,3.9,6.4,10.3,0.4,0.4,1.7,1.7,9.4,9.4
,,3178,,,Shawne Williams,,,,,,,,,,,,,,,,,,,,,,,,,
