Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,23.0,MIL,NBA,C,80.0,1186.0,11.5,0.531,0.0,0.429,10.9,26.0,18.7,9.2,0.7,5.8,27.4,16.3,,-0.9,2.6,1.7,0.071,,-4.3,2.7,-1.6,0.1
1983,24.0,MIL,NBA,PF,80.0,1885.0,13.8,0.543,0.0,0.471,10.3,22.3,16.6,8.0,1.3,5.2,23.1,17.7,,-0.2,3.9,3.8,0.096,,-2.9,2.4,-0.5,0.7
1984,25.0,MIL,NBA,PF,82.0,1955.0,12.5,0.529,0.0,0.355,9.4,25.0,17.5,7.7,1.0,4.2,20.5,16.1,,-0.1,4.1,4.0,0.098,,-3.0,2.0,-0.9,0.5
1985,26.0,MIL,NBA,C,81.0,2091.0,15.0,0.559,0.002,0.438,11.7,22.6,17.2,8.1,1.1,4.7,20.4,17.5,,1.0,4.3,5.3,0.121,,-1.1,2.0,0.9,1.5
1986,27.0,MIL,NBA,C,81.0,1812.0,16.4,0.573,0.003,0.461,12.4,23.9,18.2,7.6,1.3,4.6,18.8,18.9,,1.6,3.8,5.5,0.144,,-0.7,1.7,1.1,1.4
1987,28.0,SEA,NBA,C,75.0,2288.0,14.0,0.542,0.001,0.386,10.6,23.0,16.8,6.4,0.7,4.5,17.4,16.7,,1.4,2.7,4.1,0.086,,-1.5,0.5,-1.0,0.6
1988,29.0,SEA,NBA,C,82.0,1812.0,12.0,0.541,0.006,0.548,12.1,27.2,19.5,4.0,0.7,4.8,17.5,11.4,,1.4,2.8,4.1,0.11,,-2.5,1.0,-1.5,0.2
1989,30.0,SEA,NBA,C,82.0,1806.0,13.7,0.529,0.0,0.328,12.4,21.6,16.9,4.0,0.7,6.0,15.8,16.3,,1.3,2.3,3.7,0.097,,-2.7,0.6,-2.0,0.0
1990,31.0,GSW,NBA,C,3.0,40.0,10.9,0.542,0.125,0.875,14.0,7.6,10.7,6.4,1.1,0.0,0.0,11.0,,0.1,0.0,0.1,0.125,,0.3,-1.0,-0.6,0.0
1991,32.0,GSW,NBA,C,77.0,1552.0,10.7,0.509,0.003,0.514,8.6,25.7,17.1,7.7,0.6,3.4,18.0,15.1,,0.2,1.7,1.9,0.058,,-3.2,0.3,-2.9,-0.3
1992,33.0,GSW,NBA,C,26.0,293.0,11.2,0.545,0.0,0.418,8.0,26.0,17.2,6.0,0.8,3.2,17.6,15.5,,0.1,0.4,0.4,0.071,,-3.3,0.8,-2.5,0.0
1993,34.0,GSW,NBA,C,20.0,174.0,4.3,0.472,0.0,0.31,9.6,18.6,14.1,3.8,0.0,3.2,27.4,15.4,,-0.3,0.1,-0.2,-0.043,,-7.5,-0.8,-8.3,-0.3
1995,36.0,MIL,NBA,C,60.0,776.0,10.2,0.507,0.007,0.522,10.1,27.0,18.3,2.3,1.1,5.5,18.7,11.6,,0.0,1.0,1.0,0.062,,-4.8,1.1,-3.6,-0.3
1996,37.0,TOT,NBA,C,64.0,735.0,9.6,0.537,0.0,0.61,10.1,33.6,21.5,3.6,0.4,4.0,26.5,10.7,,-0.1,1.0,0.9,0.06,,-5.0,0.8,-4.2,-0.4
1996,37.0,MIL,NBA,C,7.0,88.0,7.4,0.506,0.0,0.222,9.6,31.2,20.2,6.3,0.0,2.6,28.8,7.2,,0.0,0.1,0.1,0.049,,-5.8,0.9,-4.9,-0.1
1996,37.0,BOS,NBA,C,57.0,647.0,9.9,0.539,0.0,0.646,10.1,33.9,21.7,3.2,0.5,4.2,26.3,11.1,,-0.1,0.9,0.8,0.061,,-4.9,0.8,-4.1,-0.3
1997,38.0,BOS,NBA,C,53.0,516.0,7.8,0.48,0.0,0.403,13.7,24.6,18.7,3.6,0.8,2.0,24.9,10.0,,0.0,0.3,0.3,0.028,,-5.1,-1.7,-6.8,-0.6
1998,39.0,POR,NBA,C,7.0,44.0,2.4,0.375,0.0,0.0,5.5,23.0,14.5,3.4,1.2,1.7,20.0,10.3,,-0.1,0.1,0.0,0.021,,-8.9,1.9,-7.0,-0.1
