PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Marques Johnson,24,76,,2542,11.6,21.0,0.552,0.0,0.2,0.0,11.6,20.8,0.556,4.9,6.9,0.706,4.1,5.3,9.4,6.3,2.1,0.7,3.5,3.6,28.1,,118,102
Sidney Moncrief,23,80,,2417,7.7,14.2,0.541,0.0,0.2,0.222,7.6,14.0,0.545,6.1,7.6,0.804,3.6,4.2,7.8,5.1,1.7,0.7,2.8,3.0,21.5,,124,104
Quinn Buckner,26,82,,2384,9.2,18.6,0.493,0.0,0.1,0.16699999999999998,9.1,18.5,0.495,2.9,3.9,0.7340000000000001,1.7,4.1,5.8,7.5,3.8,0.1,4.6,5.3,21.2,,102,100
Junior Bridgeman,27,77,,2215,11.2,23.0,0.48700000000000004,0.1,0.4,0.14300000000000002,11.2,22.6,0.494,4.5,5.0,0.884,1.6,4.4,6.0,4.9,1.8,0.6,3.1,3.8,27.0,,110,104
Mickey Johnson,28,82,,2118,8.3,18.5,0.44799999999999995,0.1,0.4,0.16699999999999998,8.2,18.1,0.45399999999999996,5.7,7.3,0.789,4.0,7.9,11.9,6.3,2.1,1.6,5.0,5.6,22.4,,103,100
Brian Winters,28,69,,1771,8.7,18.2,0.475,0.5,1.3,0.353,8.2,16.9,0.485,3.1,3.6,0.8690000000000001,0.8,2.8,3.7,6.0,1.8,0.3,3.6,4.8,20.9,,105,105
Bob Lanier,32,67,,1753,9.9,18.9,0.525,0.0,0.0,1.0,9.9,18.9,0.524,5.5,7.3,0.7509999999999999,3.4,7.5,10.9,4.7,1.9,2.1,3.7,4.9,25.4,,113,100
Harvey Catchings,29,77,,1635,3.8,8.5,0.447,0.0,0.0,,3.8,8.5,0.447,1.7,2.6,0.6409999999999999,4.4,9.0,13.4,2.8,0.9,5.2,3.0,8.0,9.3,,97,98
Pat Cummings,24,74,,1084,10.6,19.7,0.539,0.0,0.1,0.0,10.6,19.6,0.541,4.2,6.0,0.7070000000000001,4.1,8.3,12.5,2.6,1.3,0.8,4.9,8.2,25.4,,104,101
Len Elmore,28,72,,925,3.8,10.6,0.358,0.0,0.0,,3.8,10.6,0.358,2.7,3.8,0.72,3.4,7.0,10.4,3.5,1.9,2.6,2.2,8.9,10.3,,97,100
Mike Evans,25,71,,911,6.8,14.8,0.46,0.1,0.7,0.14300000000000002,6.7,14.1,0.47700000000000004,2.5,3.3,0.7809999999999999,1.1,3.3,4.4,8.5,1.7,0.2,3.7,5.8,16.3,,103,105
