Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,4,CHA,Charlotte Bobcats,Emeka Okafor,22,73,73,35.6,6.1,13.7,0.45,0.0,0.0,0.0,6.1,13.7,0.45,0.45,2.9,4.7,0.61,3.8,7.1,10.9,0.9,0.8,1.7,1.7,2.9,15.1,2189
2005,4,CHA,Charlotte Bobcats,Primoz Brezec,25,72,72,31.6,5.4,10.5,0.51,0.0,0.0,,5.4,10.5,0.51,0.51,2.3,3.1,0.74,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,347
2005,4,CHA,Charlotte Bobcats,Gerald Wallace,22,70,68,30.7,4.1,9.1,0.45,0.2,0.9,0.27,3.8,8.2,0.47,0.46,2.7,4.1,0.66,1.7,3.8,5.5,2.0,1.7,1.3,2.3,2.6,11.1,3009
2005,4,CHA,Charlotte Bobcats,Brevin Knight,29,66,61,29.5,3.8,8.9,0.42,0.0,0.3,0.15,3.7,8.6,0.43,0.42,2.5,3.0,0.85,0.3,2.3,2.6,9.0,2.0,0.1,2.2,2.9,10.1,1637
2005,4,CHA,Charlotte Bobcats,Kareem Rush,24,34,22,25.8,4.5,11.4,0.4,1.4,3.7,0.39,3.1,7.6,0.4,0.46,1.0,1.4,0.76,0.5,1.8,2.3,1.9,0.5,0.2,1.3,2.0,11.5,2531
2005,4,CHA,Charlotte Bobcats,Jason Hart,26,74,27,25.5,3.5,7.7,0.45,0.5,1.3,0.37,3.0,6.5,0.46,0.48,2.1,2.7,0.78,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5,1215
2005,4,CHA,Charlotte Bobcats,Keith Bogans,24,74,42,24.2,3.5,9.3,0.38,0.8,2.3,0.33,2.8,7.0,0.4,0.42,1.8,2.5,0.73,1.0,2.0,3.1,1.8,0.9,0.1,1.6,2.3,9.6,275
2005,4,CHA,Charlotte Bobcats,Eddie House,26,13,5,23.1,4.7,10.4,0.45,0.9,2.2,0.41,3.8,8.2,0.46,0.5,0.8,1.0,0.77,0.2,1.3,1.5,1.8,1.8,0.2,1.0,1.8,11.1,1333
2005,4,CHA,Charlotte Bobcats,Melvin Ely,26,79,17,20.9,2.9,6.7,0.43,0.0,0.0,,2.9,6.7,0.43,0.43,1.5,2.7,0.57,1.8,2.3,4.1,1.0,0.4,0.9,1.5,2.5,7.3,857
2005,4,CHA,Charlotte Bobcats,Jason Kapono,23,81,14,18.4,3.3,8.3,0.4,1.0,2.4,0.41,2.3,5.9,0.4,0.46,0.9,1.0,0.82,0.4,1.6,2.0,0.8,0.5,0.1,0.6,1.6,8.5,1580
2005,4,CHA,Charlotte Bobcats,Matt Carroll,24,25,0,17.2,2.8,7.2,0.39,0.5,1.6,0.33,2.3,5.6,0.4,0.42,2.8,3.3,0.86,0.5,1.9,2.4,0.7,0.7,0.1,1.0,1.5,9.0,483
2005,4,CHA,Charlotte Bobcats,Steve Smith,35,37,1,17.2,2.5,5.9,0.43,1.0,2.4,0.42,1.5,3.5,0.43,0.51,1.8,2.1,0.87,0.4,1.0,1.3,1.5,0.3,0.2,0.6,2.0,7.9,2703
2005,4,CHA,Charlotte Bobcats,Theron Smith,24,33,5,15.5,1.3,4.1,0.32,0.1,0.4,0.25,1.2,3.8,0.33,0.34,0.4,0.5,0.88,1.2,2.3,3.5,0.8,0.2,0.1,0.8,1.8,3.2,2706
2005,4,CHA,Charlotte Bobcats,Jamal Sampson,21,23,0,14.3,1.2,2.7,0.45,0.0,0.0,,1.2,2.7,0.45,0.45,1.0,1.7,0.59,1.6,3.7,5.3,0.3,0.2,0.7,0.7,2.3,3.4,2548
2005,4,CHA,Charlotte Bobcats,Cory Alexander,31,16,1,12.6,1.0,3.1,0.33,0.5,1.2,0.42,0.5,1.9,0.27,0.41,0.6,0.8,0.75,0.5,1.3,1.8,2.3,0.6,0.1,1.2,1.8,3.1,37
2005,4,CHA,Charlotte Bobcats,Malik Allen,26,22,1,12.3,2.2,4.6,0.48,0.0,0.0,,2.2,4.6,0.48,0.48,0.6,0.6,0.93,0.7,1.4,2.1,0.3,0.2,0.5,0.3,1.1,5.0,52
2005,4,CHA,Charlotte Bobcats,Bernard Robinson,24,31,1,10.6,1.2,2.6,0.44,0.1,0.3,0.38,1.1,2.4,0.45,0.46,0.6,0.8,0.69,0.5,1.1,1.5,1.0,0.4,0.1,0.6,1.4,3.0,2467
2005,4,CHA,Charlotte Bobcats,Tamar Slay,24,8,0,9.8,1.6,4.9,0.33,0.3,1.5,0.17,1.4,3.4,0.41,0.36,0.0,0.3,0.0,0.8,1.0,1.8,0.4,0.6,0.0,1.0,2.5,3.5,2658
2005,4,CHA,Charlotte Bobcats,Jahidi White,28,17,0,7.9,0.8,1.8,0.45,0.0,0.0,,0.8,1.8,0.45,0.45,0.8,2.4,0.35,0.6,1.4,2.0,0.1,0.1,0.7,0.6,1.8,2.5,3088
