NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
44,Danny Ainge,SG,6-4,175,1959-03-17,US,2,BYU
33,Larry Bird,PF,6-9,220,1956-12-07,US,4,Indiana State University
28,Quinn Buckner,PG,6-3,190,1954-08-20,US,7,Indiana
30,M.L. Carr,SF,6-6,205,1951-01-09,US,8,Guilford College
40,Carlos Clark,SG,6-4,210,1960-08-10,US,R,Ole Miss
43,Gerald Henderson,PG,6-2,175,1956-01-16,US,4,VCU
3,Dennis Johnson,SG,6-4,185,1954-09-18,US,7,Pepperdine
50,Greg Kite,C,6-11,250,1961-08-05,US,R,BYU
31,Cedric Maxwell,SF,6-8,205,1955-11-21,US,6,UNC Charlotte
32,Kevin McHale,PF,6-10,210,1957-12-19,US,3,Minnesota
0,Robert Parish,C,7-1,230,1953-08-30,US,7,Centenary (LA)
20,Scott Wedman,SF,6-7,215,1952-07-29,US,9,Colorado
