PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Duncan,33,10,10,37.3,7.8,15.0,0.52,0.1,0.2,0.5,7.7,14.8,0.52,0.523,3.3,6.9,0.478,3.0,6.9,9.9,2.6,0.8,1.7,2.4,2.7,19.0
Manu Ginóbili,32,10,10,35.2,5.8,14.0,0.414,2.0,6.0,0.33299999999999996,3.8,8.0,0.475,0.486,5.8,6.7,0.866,0.4,3.3,3.7,6.0,2.6,0.2,3.0,3.0,19.4
George Hill,23,10,8,34.4,4.6,10.2,0.451,1.1,2.9,0.379,3.5,7.3,0.479,0.505,3.1,3.7,0.838,0.5,2.6,3.1,0.7,1.0,0.2,0.8,2.1,13.4
Tony Parker,27,10,2,33.5,7.3,15.4,0.474,0.2,0.3,0.667,7.1,15.1,0.47,0.48100000000000004,2.5,4.2,0.595,0.9,2.9,3.8,5.4,0.6,0.0,2.2,2.0,17.3
Richard Jefferson,29,10,10,33.4,3.4,7.0,0.486,0.1,0.5,0.2,3.3,6.5,0.508,0.493,2.5,3.3,0.758,0.8,4.5,5.3,1.8,0.6,0.6,1.5,2.0,9.4
Antonio McDyess,35,10,10,24.7,3.3,6.2,0.532,0.0,0.0,,3.3,6.2,0.532,0.532,0.2,0.2,1.0,1.8,5.0,6.8,1.2,0.2,0.7,0.9,2.7,6.8
Matt Bonner,29,10,0,17.3,1.9,4.4,0.43200000000000005,1.0,2.7,0.37,0.9,1.7,0.529,0.545,0.2,0.2,1.0,0.7,2.5,3.2,0.4,0.1,0.3,0.7,2.2,5.0
Roger Mason,29,6,0,10.2,0.2,2.0,0.083,0.2,1.2,0.14300000000000002,0.0,0.8,0.0,0.125,0.0,0.0,,0.0,0.7,0.7,0.3,0.2,0.0,0.3,2.0,0.5
Ian Mahinmi,23,2,0,9.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,1.5,2.0,0.75,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.5,4.5
DeJuan Blair,20,10,0,9.1,1.6,3.2,0.5,0.0,0.0,,1.6,3.2,0.5,0.5,0.5,0.9,0.556,1.9,2.0,3.9,0.5,0.5,0.4,0.2,1.8,3.7
Keith Bogans,29,8,0,6.9,0.3,1.3,0.2,0.1,0.8,0.16699999999999998,0.1,0.5,0.25,0.25,0.0,0.0,,0.1,0.6,0.8,0.3,0.3,0.1,0.3,1.1,0.6
Garrett Temple,23,6,0,2.5,0.2,0.5,0.33299999999999996,0.2,0.5,0.33299999999999996,0.0,0.0,,0.5,0.2,0.2,1.0,0.0,0.3,0.3,0.3,0.2,0.0,0.3,0.2,0.7
