Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002.0,28.0,3127,TOR,Toronto Raptors,Alvin Williams,27.0,5.0,196.0,10.1,0.38,0.19,0.15,1.3,13.3,7.4,25.7,1.7,0.9,9.1,21.0,-0.1,0.2,0.1,0.02,-2.6,-0.2,-2.8,0.0
2002.0,28.0,677,TOR,Toronto Raptors,Antonio Davis,33.0,5.0,202.0,15.3,0.49,0.0,0.37,9.8,21.8,15.9,6.8,0.6,2.3,10.3,22.6,0.2,0.2,0.4,0.1,-0.1,-0.9,-1.0,0.1
2002.0,28.0,529,TOR,Toronto Raptors,Chris Childs,34.0,5.0,163.0,12.7,0.5,0.32,0.18,1.5,12.4,7.1,41.2,1.4,0.0,25.5,22.6,0.0,0.1,0.1,0.04,-0.5,-1.3,-1.8,0.0
2002.0,28.0,652,TOR,Toronto Raptors,Dell Curry,37.0,4.0,59.0,18.9,0.52,0.2,0.16,0.0,10.1,5.1,13.3,4.7,3.1,10.1,23.7,0.1,0.1,0.2,0.16,3.2,5.4,8.6,0.2
2002.0,28.0,2198,TOR,Toronto Raptors,Hakeem Olajuwon,39.0,5.0,86.0,18.1,0.57,0.0,0.27,13.0,13.8,13.4,4.3,4.6,4.3,19.6,16.7,0.1,0.2,0.2,0.14,0.0,3.3,3.3,0.1
2002.0,28.0,1402,TOR,Toronto Raptors,Jermaine Jackson,25.0,4.0,12.0,-2.9,0.53,0.0,2.0,0.0,9.9,5.1,0.0,0.0,0.0,34.7,33.8,-0.1,0.0,-0.1,-0.32,-9.6,-3.6,-13.3,0.0
2002.0,28.0,3148,TOR,Toronto Raptors,Jerome Williams,28.0,5.0,143.0,14.3,0.47,0.0,0.36,13.9,14.1,14.0,8.4,3.5,0.6,9.5,13.9,0.2,0.2,0.4,0.14,-0.6,1.6,1.0,0.1
2002.0,28.0,543,TOR,Toronto Raptors,Keon Clark,26.0,5.0,174.0,16.6,0.61,0.0,0.33,10.0,17.8,14.0,8.7,0.6,4.2,20.3,18.6,0.3,0.2,0.5,0.13,-0.6,1.1,0.5,0.1
2002.0,28.0,325,TOR,Toronto Raptors,Michael Bradley,22.0,1.0,3.0,11.8,,,,0.0,39.6,20.3,49.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.22,-3.6,11.2,7.6,0.0
2002.0,28.0,2754,TOR,Toronto Raptors,Michael Stewart,26.0,1.0,8.0,22.8,1.0,0.0,0.0,0.0,44.6,22.8,0.0,0.0,11.5,33.3,17.6,0.0,0.0,0.0,0.14,-2.1,9.4,7.3,0.0
2002.0,28.0,2294,TOR,Toronto Raptors,Morris Peterson,24.0,5.0,154.0,8.4,0.43,0.35,0.2,2.4,8.5,5.5,12.7,1.8,1.8,11.6,18.4,-0.1,0.2,0.1,0.03,-3.0,0.2,-2.7,0.0
