Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016.0,13.0,2453,LAC,Los Angeles Clippers,Austin Rivers,23.0,6.0,2.0,24.0,4.3,10.2,0.43,0.7,2.8,0.24,3.7,7.3,0.5,0.46,1.0,1.5,0.67,0.7,2.0,2.7,2.7,0.5,0.0,1.2,2.0,10.3
2016.0,13.0,1125,LAC,Los Angeles Clippers,Blake Griffin,26.0,4.0,4.0,31.8,5.0,13.3,0.38,0.3,0.5,0.5,4.8,12.8,0.37,0.39,4.8,6.3,0.76,1.8,7.0,8.8,4.0,0.8,0.5,2.3,2.3,15.0
2016.0,13.0,3110,LAC,Los Angeles Clippers,C.J. Wilcox,25.0,2.0,0.0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
2016.0,13.0,2261,LAC,Los Angeles Clippers,Chris Paul,30.0,4.0,4.0,31.3,9.3,19.0,0.49,1.5,5.0,0.3,7.8,14.0,0.55,0.53,3.8,3.8,1.0,1.0,3.0,4.0,7.3,2.3,0.0,1.0,3.0,23.8
2016.0,13.0,33,LAC,Los Angeles Clippers,Cole Aldrich,27.0,6.0,0.0,12.8,1.7,2.5,0.67,0.0,0.0,,1.7,2.5,0.67,0.67,0.5,1.0,0.5,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8
2016.0,13.0,1564,LAC,Los Angeles Clippers,DeAndre Jordan,27.0,6.0,6.0,33.0,4.0,6.3,0.63,0.0,0.0,,4.0,6.3,0.63,0.63,3.7,9.8,0.37,5.0,11.3,16.3,1.8,1.2,2.7,1.2,2.8,11.7
2016.0,13.0,2411,LAC,Los Angeles Clippers,J.J. Redick,31.0,6.0,6.0,27.7,5.7,13.2,0.43,1.8,5.2,0.36,3.8,8.0,0.48,0.5,0.3,0.5,0.67,0.2,1.8,2.0,0.8,0.2,0.2,0.8,1.8,13.5
2016.0,13.0,625,LAC,Los Angeles Clippers,Jamal Crawford,35.0,6.0,1.0,33.2,6.5,17.2,0.38,0.7,3.5,0.19,5.8,13.7,0.43,0.4,3.7,4.2,0.88,0.3,1.8,2.2,2.2,1.7,0.0,1.5,1.5,17.3
2016.0,13.0,128,LAC,Los Angeles Clippers,Jeff Ayres,28.0,2.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2016.0,13.0,1106,LAC,Los Angeles Clippers,Jeff Green,29.0,6.0,1.0,26.5,3.5,7.7,0.46,0.7,1.7,0.4,2.8,6.0,0.47,0.5,2.5,4.2,0.6,0.5,2.7,3.2,0.7,1.0,0.3,0.5,2.0,10.2
2016.0,13.0,1889,LAC,Los Angeles Clippers,Luc Mbah a Moute,29.0,5.0,5.0,15.6,0.8,1.2,0.67,0.0,0.0,,0.8,1.2,0.67,0.67,0.2,0.2,1.0,0.4,1.6,2.0,0.2,0.6,0.0,0.4,1.8,1.8
2016.0,13.0,2363,LAC,Los Angeles Clippers,Pablo Prigioni,38.0,5.0,0.0,5.2,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.2,0.6,1.4,0.0,0.0,0.6,1.6,0.0
2016.0,13.0,2304,LAC,Los Angeles Clippers,Paul Pierce,38.0,5.0,1.0,10.8,0.4,2.4,0.17,0.2,1.0,0.2,0.2,1.4,0.14,0.21,0.2,0.8,0.25,0.0,1.2,1.2,0.2,0.4,0.0,0.4,1.2,1.2
2016.0,13.0,1517,LAC,Los Angeles Clippers,Wesley Johnson,28.0,6.0,0.0,12.8,0.8,2.3,0.36,0.5,1.5,0.33,0.3,0.8,0.4,0.46,0.5,0.5,1.0,0.8,2.2,3.0,0.3,0.2,0.7,0.3,1.0,2.7
