Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,30,WAS,Washington Wizards,Caron Butler,27,6,6,246,5.9,12.7,0.46,0.7,3.1,0.24,5.1,9.7,0.53,4.0,4.5,0.87,1.5,3.5,5.0,3.4,1.6,0.1,2.3,2.8,16.4,436
2008,30,WAS,Washington Wizards,Antawn Jamison,31,6,6,237,5.9,14.6,0.41,1.1,3.8,0.28,4.9,10.8,0.45,2.4,4.3,0.57,2.9,8.1,10.9,0.9,1.2,1.2,1.5,2.6,15.3,1432
2008,30,WAS,Washington Wizards,DeShawn Stevenson,26,6,6,196,4.0,11.0,0.37,2.6,6.6,0.39,1.5,4.4,0.33,2.9,3.3,0.89,0.4,2.0,2.4,3.3,1.1,0.0,1.7,2.0,13.6,2750
2008,30,WAS,Washington Wizards,Brendan Haywood,28,6,6,178,5.3,8.9,0.59,0.0,0.0,,5.3,8.9,0.59,4.0,5.1,0.8,2.6,5.5,8.1,1.0,0.8,1.8,1.2,5.1,14.6,1240
2008,30,WAS,Washington Wizards,Antonio Daniels,32,6,4,154,3.3,7.2,0.45,0.2,0.9,0.25,3.0,6.3,0.48,3.5,4.0,0.88,0.2,3.0,3.3,4.2,0.5,0.5,1.6,1.4,10.3,663
2008,30,WAS,Washington Wizards,Roger Mason,27,6,0,129,5.3,13.1,0.4,1.1,4.7,0.24,4.2,8.4,0.5,1.7,2.2,0.75,0.0,1.4,1.4,1.7,0.8,0.3,0.6,3.1,13.4,1867
2008,30,WAS,Washington Wizards,Gilbert Arenas,26,4,2,94,5.4,13.8,0.39,1.9,4.6,0.42,3.4,9.2,0.38,3.8,4.6,0.83,0.0,2.7,2.7,4.2,0.8,0.0,3.1,5.0,16.5,104
2008,30,WAS,Washington Wizards,Andray Blatche,21,6,0,89,3.6,8.5,0.43,0.0,0.4,0.0,3.6,8.1,0.45,1.6,4.9,0.33,2.8,5.3,8.1,0.4,0.8,2.4,2.0,6.1,8.9,265
2008,30,WAS,Washington Wizards,Darius Songaila,29,5,0,77,3.7,8.9,0.42,0.0,0.0,,3.7,8.9,0.42,6.1,7.0,0.87,1.9,4.2,6.1,1.9,0.5,0.0,2.8,8.4,13.6,2717
2008,30,WAS,Washington Wizards,Nick Young,22,4,0,17,2.1,19.1,0.11,0.0,4.2,0.0,2.1,14.8,0.14,6.4,8.5,0.75,2.1,2.1,4.2,2.1,4.2,0.0,2.1,2.1,10.6,3259
2008,30,WAS,Washington Wizards,Dominic McGuire,22,3,0,15,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.4,4.8,0.5,2.4,4.8,7.2,2.4,2.4,2.4,0.0,2.4,2.4,1935
2008,30,WAS,Washington Wizards,Oleksiy Pecherov,22,3,0,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,9.0,9.0,1.0,0.0,4.5,4.5,0.0,4.5,4.5,0.0,0.0,9.0,2272
