Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008.0,27.0,174,SAS,San Antonio Spurs,Brent Barry,36.0,16.0,0.0,227.0,4.1,8.4,0.49,3.0,6.5,0.46,1.1,1.9,0.58,1.9,2.4,0.8,0.3,2.5,2.9,2.7,1.0,0.3,1.4,3.5,13.2
2008.0,27.0,309,SAS,San Antonio Spurs,Bruce Bowen,36.0,17.0,17.0,508.0,2.6,6.6,0.4,1.6,3.8,0.41,1.1,2.8,0.38,0.6,0.8,0.73,0.1,2.2,2.3,1.6,0.8,0.4,0.6,2.9,7.4
2008.0,27.0,2768,SAS,San Antonio Spurs,Damon Stoudamire,34.0,7.0,0.0,35.0,5.1,15.4,0.33,1.0,4.1,0.25,4.1,11.3,0.36,2.1,3.1,0.67,2.1,5.1,7.2,2.1,1.0,0.0,1.0,0.0,13.4
2008.0,27.0,2182,SAS,San Antonio Spurs,Fabricio Oberto,32.0,17.0,9.0,331.0,3.0,5.0,0.61,0.0,0.0,,3.0,5.0,0.61,0.8,1.1,0.7,1.6,6.1,7.7,2.2,0.7,0.5,1.5,5.2,6.9
2008.0,27.0,2937,SAS,San Antonio Spurs,Ime Udoka,30.0,16.0,0.0,236.0,5.0,10.8,0.46,2.4,6.1,0.4,2.6,4.7,0.55,0.8,1.1,0.71,1.1,6.1,7.2,2.6,1.7,0.3,1.7,3.8,13.3
2008.0,27.0,2963,SAS,San Antonio Spurs,Jacque Vaughn,32.0,14.0,0.0,91.0,2.4,8.7,0.27,0.0,0.4,0.0,2.4,8.3,0.29,0.0,0.0,,0.8,2.8,3.6,3.2,0.8,0.0,2.8,6.7,4.7
2008.0,27.0,2854,SAS,San Antonio Spurs,Kurt Thomas,35.0,17.0,8.0,268.0,4.3,9.4,0.46,0.0,0.0,,4.3,9.4,0.46,0.7,0.9,0.71,3.5,7.8,11.3,0.8,0.3,0.8,1.7,6.2,9.3
2008.0,27.0,1040,SAS,San Antonio Spurs,Manu Ginobili,30.0,17.0,6.0,559.0,6.3,14.9,0.42,2.4,6.6,0.37,3.9,8.4,0.46,4.4,5.0,0.9,0.9,3.2,4.1,4.3,0.6,0.3,3.0,3.0,19.5
2008.0,27.0,291,SAS,San Antonio Spurs,Matt Bonner,27.0,2.0,0.0,9.0,8.0,12.0,0.67,0.0,0.0,,8.0,12.0,0.67,0.0,0.0,,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0
2008.0,27.0,916,SAS,San Antonio Spurs,Michael Finley,34.0,17.0,11.0,391.0,4.0,9.9,0.4,1.7,4.8,0.36,2.2,5.1,0.44,0.8,0.8,1.0,0.1,2.9,3.0,1.6,0.5,0.3,0.6,2.3,10.5
2008.0,27.0,1329,SAS,San Antonio Spurs,Robert Horry,37.0,15.0,0.0,154.0,1.6,8.4,0.19,1.2,5.1,0.23,0.5,3.3,0.14,0.9,1.4,0.67,2.6,4.9,7.5,1.9,1.2,1.2,0.5,7.9,5.4
2008.0,27.0,800,SAS,San Antonio Spurs,Tim Duncan,31.0,17.0,17.0,666.0,7.3,16.3,0.45,0.1,0.3,0.2,7.2,16.0,0.45,3.9,6.2,0.63,3.3,10.1,13.4,3.0,0.8,1.9,2.2,2.2,18.5
2008.0,27.0,2248,SAS,San Antonio Spurs,Tony Parker,25.0,17.0,17.0,654.0,8.4,16.8,0.5,0.4,1.1,0.35,8.0,15.7,0.51,3.9,5.1,0.75,0.6,2.9,3.5,5.7,0.9,0.1,2.8,2.0,21.0
