Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
,,9,,,Alex Acker,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1463,,,Amir Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,9.0,1926,DET,Detroit Pistons,Antonio McDyess,31.0,18.0,0.0,370.0,8.7,15.6,0.56,0.0,0.2,0.0,8.7,15.4,0.56,3.5,6.4,0.55,6.0,10.7,16.6,1.7,1.2,2.0,2.1,8.2,20.9,116.0,101.0
2006.0,9.0,3008,DET,Detroit Pistons,Ben Wallace,31.0,18.0,18.0,642.0,2.9,6.2,0.46,0.0,0.1,0.0,2.9,6.2,0.47,1.6,5.8,0.27,5.3,11.4,16.6,2.7,2.1,1.9,1.3,3.6,7.4,104.0,99.0
,,111,,,Carlos Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,9.0,724,DET,Detroit Pistons,Carlos Delfino,23.0,8.0,0.0,32.0,1.8,10.6,0.17,1.8,3.5,0.5,0.0,7.1,0.0,3.5,3.5,1.0,0.0,7.1,7.1,3.5,1.8,0.0,10.6,7.1,8.8,47.0,104.0
2006.0,9.0,242,DET,Detroit Pistons,Chauncey Billups,29.0,18.0,18.0,705.0,7.5,18.4,0.41,2.6,7.5,0.34,4.9,10.8,0.45,8.4,9.3,0.9,0.6,4.3,4.9,9.4,1.8,0.2,3.4,3.4,25.9,118.0,106.0
2006.0,9.0,683,DET,Detroit Pistons,Dale Davis,36.0,8.0,0.0,36.0,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,3.1,6.3,0.5,1.6,12.6,14.1,1.6,0.0,0.0,4.7,17.3,3.1,32.0,104.0
,,1986,,,Darko Milicic,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1877,,,Jason Maxiell,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,9.0,501,DET,Detroit Pistons,Kelvin Cato,31.0,4.0,0.0,15.0,11.3,18.8,0.6,0.0,0.0,,11.3,18.8,0.6,0.0,0.0,,11.3,15.1,26.4,0.0,0.0,0.0,0.0,7.5,22.6,139.0,103.0
2006.0,9.0,1366,DET,Detroit Pistons,Lindsey Hunter,35.0,18.0,0.0,217.0,6.8,20.3,0.33,3.6,11.5,0.32,3.1,8.9,0.35,2.6,2.6,1.0,2.1,2.9,4.9,7.6,3.9,0.3,3.6,10.7,19.8,98.0,102.0
2006.0,9.0,878,DET,Detroit Pistons,Maurice Evans,27.0,16.0,0.0,101.0,9.0,16.8,0.53,3.9,6.2,0.64,5.0,10.6,0.47,7.8,9.0,0.88,3.4,4.5,7.8,1.7,0.6,0.6,1.1,5.6,29.7,146.0,108.0
2006.0,9.0,3011,DET,Detroit Pistons,Rasheed Wallace,31.0,18.0,18.0,628.0,8.6,20.1,0.43,2.9,7.1,0.4,5.8,13.0,0.44,2.6,4.9,0.53,1.5,8.7,10.3,2.9,0.9,1.3,2.2,5.8,22.8,103.0,104.0
2006.0,9.0,1160,DET,Detroit Pistons,Richard Hamilton,27.0,18.0,18.0,690.0,10.5,25.4,0.41,1.1,3.3,0.35,9.3,22.1,0.42,7.9,9.3,0.85,1.3,2.9,4.3,3.9,1.4,0.4,3.2,4.8,30.1,104.0,107.0
2006.0,9.0,2365,DET,Detroit Pistons,Tayshaun Prince,25.0,18.0,18.0,745.0,8.0,17.5,0.46,1.6,3.5,0.46,6.4,14.0,0.46,4.8,5.8,0.83,3.3,4.5,7.7,4.1,0.9,1.1,2.4,1.7,22.5,116.0,107.0
2006.0,9.0,726,DET,Detroit Pistons,Tony Delk,32.0,16.0,0.0,138.0,7.8,19.2,0.4,1.2,6.1,0.2,6.6,13.1,0.5,2.9,4.1,0.7,1.6,5.7,7.4,3.3,2.5,0.0,1.6,5.7,19.7,100.0,104.0
