Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2006,12,1464,IND,Indiana Pacers,Anthony Johnson,31,6,6,242,10.3,19.9,0.52,1.8,4.6,0.4,8.5,15.4,0.55,5.0,7.6,0.67,1.8,5.0,6.9,7.1,1.4,0.0,3.2,3.9,27.5,116,110
2006,12,1417,IND,Indiana Pacers,Stephen Jackson,27,6,6,227,7.3,20.0,0.37,1.5,6.4,0.23,5.9,13.7,0.43,3.4,4.4,0.78,1.2,5.4,6.6,4.9,1.0,0.2,3.7,5.6,19.5,89,110
2006,12,2176,IND,Indiana Pacers,Jermaine O'Neal,27,6,6,216,11.3,21.6,0.52,0.0,0.5,0.0,11.3,21.1,0.54,9.8,13.6,0.72,2.3,9.2,11.6,2.6,0.8,3.6,6.7,7.2,32.4,100,105
2006,12,636,IND,Indiana Pacers,Austin Croshere,30,6,2,175,3.8,12.0,0.32,2.9,7.3,0.39,1.0,4.8,0.2,5.1,5.7,0.89,1.6,5.4,7.0,2.2,1.6,0.0,1.9,3.5,15.5,108,109
2006,12,1544,IND,Indiana Pacers,Fred Jones,26,6,1,167,5.0,12.0,0.42,2.0,5.3,0.38,3.0,6.6,0.45,3.7,4.0,0.92,0.7,6.0,6.6,5.0,2.0,0.3,2.7,4.3,15.6,109,108
2006,12,1077,IND,Indiana Pacers,Danny Granger,22,6,3,162,6.2,11.6,0.53,3.1,5.5,0.56,3.1,6.2,0.5,1.4,1.4,1.0,2.4,8.2,10.6,3.4,1.4,2.4,2.4,6.8,16.8,123,105
2006,12,945,IND,Indiana Pacers,Jeff Foster,29,4,4,80,2.8,7.6,0.36,0.0,0.0,,2.8,7.6,0.36,2.1,2.8,0.75,7.6,9.0,16.6,2.1,2.8,0.7,0.0,6.2,7.6,129,104
2006,12,1435,IND,Indiana Pacers,Sarunas Jasikevicius,29,6,0,66,5.9,16.0,0.37,1.7,7.6,0.22,4.2,8.4,0.5,0.8,1.7,0.5,0.8,4.2,5.0,5.0,0.0,0.8,4.2,5.9,14.3,81,113
2006,12,2761,IND,Indiana Pacers,Peja Stojakovic,28,2,2,51,8.7,19.6,0.44,0.0,3.3,0.0,8.7,16.3,0.53,6.5,7.6,0.86,0.0,9.8,9.8,4.4,1.1,1.1,1.1,4.4,23.9,111,106
2006,12,1213,IND,Indiana Pacers,David Harrison,23,6,0,31,5.4,16.1,0.33,0.0,0.0,,5.4,16.1,0.33,12.5,21.5,0.58,1.8,7.2,8.9,0.0,1.8,1.8,7.2,19.7,23.3,77,105
2006,12,2327,IND,Indiana Pacers,Scot Pollard,30,4,0,15,0.0,3.7,0.0,0.0,0.0,,0.0,3.7,0.0,0.0,0.0,,3.7,14.8,18.5,0.0,3.7,0.0,3.7,18.5,0.0,32,98
2006,12,2886,IND,Indiana Pacers,Jamaal Tinsley,27,1,0,7,7.9,23.8,0.33,0.0,15.8,0.0,7.9,7.9,1.0,0.0,0.0,,0.0,0.0,0.0,7.9,7.9,0.0,7.9,7.9,15.8,62,99
2006,12,1035,IND,Indiana Pacers,Eddie Gill,27,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0,117
