PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Richard Hamilton,30,4,4,154,7.9,22.1,0.35600000000000004,0.7,3.7,0.2,7.1,18.3,0.38799999999999996,3.4,3.7,0.9,0.7,3.4,4.1,7.5,1.9,0.4,3.7,4.5,19.8,,85,113
Antonio McDyess,34,4,4,136,9.7,18.6,0.523,0.0,0.0,,9.7,18.6,0.523,2.5,2.5,1.0,2.5,11.9,14.4,0.8,0.8,1.3,2.1,7.2,22.0,,105,109
Tayshaun Prince,28,4,4,129,3.1,12.1,0.259,0.4,2.2,0.2,2.7,9.8,0.273,0.0,0.0,,0.4,5.8,6.3,2.2,0.4,0.0,2.2,1.8,6.7,,56,115
Rodney Stuckey,22,4,4,128,10.8,27.5,0.39299999999999996,0.0,3.6,0.0,10.8,23.9,0.45299999999999996,5.4,6.3,0.857,0.9,3.2,4.1,9.5,0.0,0.0,2.7,4.1,27.0,,96,118
Rasheed Wallace,34,4,4,122,5.2,14.2,0.36700000000000005,1.9,3.8,0.5,3.3,10.4,0.318,0.0,0.0,,0.9,10.9,11.8,1.4,0.9,0.5,1.4,5.7,12.3,,85,110
Will Bynum,26,4,0,78,13.3,28.8,0.462,0.7,3.0,0.25,12.6,25.9,0.486,7.4,7.4,1.0,0.7,3.7,4.4,7.4,3.7,0.0,5.9,6.6,34.7,,99,109
Arron Afflalo,23,4,0,66,8.7,18.3,0.47600000000000003,1.7,8.7,0.2,7.0,9.6,0.727,2.6,4.4,0.6,0.9,1.7,2.6,0.9,0.0,1.7,2.6,7.9,21.8,,96,117
Jason Maxiell,25,4,0,64,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,4.5,8.1,0.556,6.3,5.4,11.7,1.8,0.9,0.9,0.9,4.5,13.5,,120,113
Kwame Brown,26,3,0,48,3.6,9.6,0.375,0.0,0.0,,3.6,9.6,0.375,3.6,4.8,0.75,7.2,10.8,18.0,0.0,0.0,3.6,3.6,14.4,10.8,,90,108
Walter Herrmann,29,4,0,22,7.9,21.0,0.375,5.2,10.5,0.5,2.6,10.5,0.25,0.0,0.0,,2.6,0.0,2.6,5.2,2.6,0.0,0.0,7.9,21.0,,113,114
Amir Johnson,21,3,0,13,4.4,4.4,1.0,0.0,0.0,,4.4,4.4,1.0,0.0,0.0,,4.4,8.9,13.3,0.0,0.0,4.4,0.0,13.3,8.9,,203,109
