PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Larry Bird,30,23,23,1015,10.5,22.1,0.47600000000000003,0.7,2.0,0.341,9.8,20.1,0.489,8.6,9.4,0.912,2.0,9.2,11.2,8.0,1.3,0.9,3.5,2.7,30.3,,119,114
Dennis Johnson,32,23,23,964,8.6,18.5,0.465,0.2,1.3,0.115,8.4,17.2,0.493,4.9,5.8,0.85,1.2,3.4,4.7,10.5,0.8,0.4,2.3,3.6,22.3,,118,119
Kevin McHale,29,21,19,827,10.4,17.8,0.584,0.0,0.0,,10.4,17.8,0.584,5.7,7.5,0.762,3.9,7.6,11.6,2.3,0.4,1.8,3.2,4.2,26.5,,119,116
Danny Ainge,27,20,19,762,7.5,15.4,0.48700000000000004,2.1,4.7,0.43799999999999994,5.4,10.7,0.509,2.0,2.3,0.861,0.8,2.5,3.4,6.0,1.6,0.3,2.7,4.0,19.1,,113,118
Robert Parish,33,21,21,734,10.0,17.7,0.5670000000000001,0.0,0.1,0.0,10.0,17.6,0.569,5.3,6.9,0.767,4.0,9.3,13.3,1.9,1.2,2.4,2.6,5.3,25.4,,120,112
Jerry Sichting,30,23,4,338,5.1,12.0,0.42700000000000005,0.1,0.9,0.16699999999999998,5.0,11.1,0.447,1.2,1.5,0.8,0.7,2.2,2.9,4.8,1.3,0.0,1.5,5.3,11.5,,101,119
Fred Roberts,26,20,4,265,5.6,11.0,0.508,0.0,0.0,,5.6,11.0,0.508,5.8,8.2,0.705,2.8,3.4,6.1,2.2,1.1,0.6,2.2,8.8,17.0,,115,118
Darren Daye,26,23,1,240,8.6,14.8,0.583,0.0,0.0,,8.6,14.8,0.583,6.6,7.6,0.865,2.3,4.3,6.6,2.7,1.9,0.6,3.7,6.8,23.9,,117,116
Greg Kite,25,20,1,172,2.0,5.7,0.35,0.0,0.0,,2.0,5.7,0.35,0.9,2.0,0.429,4.3,8.9,13.2,2.3,0.6,2.3,2.0,12.3,4.9,,92,114
Sam Vincent,23,17,0,141,8.1,19.6,0.41100000000000003,0.4,0.7,0.5,7.7,18.9,0.40700000000000003,9.5,12.3,0.7709999999999999,1.1,3.2,4.2,6.7,1.1,0.7,3.5,4.6,25.9,,107,118
Bill Walton,34,12,0,102,5.8,12.1,0.48,0.0,0.0,,5.8,12.1,0.48,2.4,6.8,0.35700000000000004,4.4,10.6,15.0,4.8,1.5,1.9,3.9,11.1,14.0,,94,111
Conner Henry,23,11,0,35,11.3,22.6,0.5,1.4,7.1,0.2,9.9,15.5,0.636,7.1,14.1,0.5,4.2,4.2,8.5,0.0,0.0,0.0,5.6,4.2,31.0,,95,120
