PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Sedale Threatt,31,82,2893,16.5,0.55,0.052000000000000005,0.209,1.8,9.0,5.4,29.8,2.5,0.2,13.4,19.2,,4.8,2.3,7.1,0.11699999999999999,,0.5,0.2,0.7,2.0
A.C. Green,29,82,2819,16.3,0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15.0,,6.1,2.6,8.6,0.147,,1.6,-0.9,0.7,1.9
Vlade Divac,24,82,2525,17.1,0.542,0.092,0.41600000000000004,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,,1.5,4.1,5.6,0.107,,-0.3,1.8,1.5,2.2
James Worthy,31,82,2359,15.6,0.494,0.09699999999999999,0.185,3.5,8.5,6.0,19.1,1.9,0.7,10.0,24.9,,1.4,1.6,3.0,0.06,,0.8,-1.0,-0.2,1.0
Byron Scott,31,58,1677,14.4,0.535,0.205,0.27899999999999997,1.8,7.3,4.6,14.2,1.6,0.5,8.6,20.7,,2.4,0.9,3.3,0.094,,0.3,-1.0,-0.7,0.5
Anthony Peeler,23,77,1656,13.9,0.5529999999999999,0.18600000000000003,0.325,4.4,8.0,6.2,15.3,1.8,0.5,14.5,21.9,,1.7,1.0,2.7,0.078,,-0.1,-0.6,-0.7,0.6
Sam Perkins,31,49,1589,16.2,0.539,0.055,0.42100000000000004,7.9,19.4,13.6,11.8,1.3,2.0,10.8,18.9,,2.5,1.6,4.2,0.126,,0.9,0.4,1.3,1.3
Elden Campbell,24,79,1551,14.2,0.49700000000000005,0.006,0.392,9.2,15.2,12.2,4.5,1.9,4.0,10.2,18.7,,0.8,1.9,2.6,0.08199999999999999,,-1.7,0.1,-1.5,0.2
Tony Smith,24,55,752,15.2,0.53,0.04,0.298,6.9,6.3,6.6,12.7,3.3,0.6,11.4,20.0,,0.8,0.7,1.5,0.098,,-0.4,1.0,0.6,0.5
Duane Cooper,23,65,645,7.6,0.45,0.19,0.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,,-0.7,0.3,-0.4,-0.031,,-3.7,-2.1,-5.8,-0.6
James Edwards,37,52,617,11.2,0.509,0.0,0.43700000000000006,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,,0.0,0.4,0.4,0.03,,-3.7,-1.3,-5.0,-0.5
Doug Christie,22,23,332,12.4,0.526,0.113,0.623,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,,-0.3,0.4,0.1,0.012,,-2.7,0.2,-2.5,0.0
Benoit Benjamin,28,28,306,11.0,0.507,0.0,0.34299999999999997,8.9,27.1,17.9,4.9,2.3,2.6,22.5,22.4,,-0.5,0.5,0.0,0.003,,-6.2,0.1,-6.1,-0.3
Alex Blackwell,22,27,109,8.2,0.373,0.071,0.19,10.4,13.7,12.0,9.1,1.8,1.1,9.9,19.8,,-0.1,0.1,0.0,-0.016,,-4.7,-1.0,-5.7,-0.1
