Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1984,3,NJN,New Jersey Nets,Buck Williams,23,11,,43.0,5.7,11.8,0.48,0.0,0.0,,5.7,11.8,0.48,0.48,4.1,7.4,0.56,5.2,8.9,14.1,1.5,1.4,1.5,2.6,4.0,15.5
1984,3,NJN,New Jersey Nets,Micheal Ray Richardson,28,11,,40.3,6.3,15.4,0.41,0.5,2.0,0.27,5.7,13.4,0.43,0.43,3.7,5.1,0.73,1.8,3.1,4.9,7.2,3.1,0.4,2.7,3.6,16.8
1984,3,NJN,New Jersey Nets,Otis Birdsong,28,11,,35.2,6.5,15.5,0.42,0.0,0.1,0.0,6.5,15.5,0.42,0.42,2.3,4.4,0.52,0.6,1.7,2.4,3.7,1.8,0.1,2.0,3.5,15.2
1984,3,NJN,New Jersey Nets,Darryl Dawkins,27,11,,30.9,6.0,10.7,0.56,0.0,0.3,0.0,6.0,10.5,0.57,0.56,6.4,7.5,0.84,2.0,4.2,6.2,1.2,0.5,0.9,2.9,4.7,18.4
1984,3,NJN,New Jersey Nets,Albert King,24,11,,26.8,4.8,11.6,0.41,0.0,0.2,0.0,4.8,11.5,0.42,0.41,2.9,4.2,0.7,2.3,3.0,5.3,2.3,0.9,0.4,2.1,2.9,12.5
1984,3,NJN,New Jersey Nets,Mike Gminski,24,11,,20.3,2.6,4.5,0.58,0.0,0.0,,2.6,4.5,0.58,0.58,3.3,4.7,0.69,2.0,3.0,5.0,0.5,0.6,1.4,0.8,1.5,8.5
1984,3,NJN,New Jersey Nets,Mike O'Koren,25,11,,19.6,2.3,5.4,0.42,0.0,0.1,0.0,2.3,5.3,0.43,0.42,0.5,0.5,0.83,1.6,1.5,3.2,1.9,0.3,0.4,1.1,3.4,5.0
1984,3,NJN,New Jersey Nets,Darwin Cook,25,11,,16.8,2.7,7.5,0.37,0.4,1.2,0.31,2.4,6.3,0.38,0.39,1.5,2.2,0.71,0.7,0.9,1.6,2.8,1.4,0.0,1.9,2.4,7.4
1984,3,NJN,New Jersey Nets,Kelvin Ransey,25,5,,8.8,1.2,2.8,0.43,0.2,0.2,1.0,1.0,2.6,0.38,0.46,0.0,0.0,,0.0,0.2,0.2,2.0,0.0,0.2,1.0,1.2,2.6
1984,3,NJN,New Jersey Nets,Bill Willoughby,26,3,,4.3,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7
1984,3,NJN,New Jersey Nets,Reggie Johnson,26,7,,2.4,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.7,0.9,0.83,0.1,0.6,0.7,0.0,0.0,0.1,0.6,0.3,0.7
1984,3,NJN,New Jersey Nets,Foots Walker,32,2,,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
