NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
22,Chris Anstey,C,7-0,249,1975-01-01,AU,2,
11,B.J. Armstrong,PG,6-2,175,1967-09-09,US,10,Iowa
25,Corey Benjamin,SG,6-6,200,1978-02-24,US,1,Oregon State
42,Elton Brand,PF,6-8,275,1979-03-11,US,R,Duke
1,Randy Brown,PG,6-2,190,1968-05-22,US,8,"Houston, New Mexico State"
43,Chris Carr,SF,6-5,207,1974-03-12,US,4,Southern Illinois
18,Kornél Dávid,SF,6-9,235,1971-10-22,HU,1,
3,Hersey Hawkins,SG,6-3,190,1966-09-29,US,11,Bradley
20,Fred Hoiberg,SG,6-4,203,1972-10-15,US,4,Iowa State
6,Lari Ketner,PF,6-9,277,1977-02-01,US,R,UMass
7,Toni Kukoč,SF,6-10,192,1968-09-18,HR,6,
5,Rusty LaRue,PG,6-2,210,1973-12-10,US,2,Wake Forest
12,Matt Maloney,PG,6-3,192,1971-12-06,US,3,"Vanderbilt, Penn"
32,Will Perdue,C,7-0,240,1965-08-29,US,11,Vanderbilt
6,Khalid Reeves,PG,6-3,199,1972-07-15,US,5,Arizona
51,Michael Ruffin,PF,6-9,246,1977-01-21,US,R,Tulsa
8,Dickey Simpkins,PF,6-9,248,1972-04-06,US,5,Providence
9,John Starks,SG,6-3,180,1965-08-10,US,10,Oklahoma State
9,Dedric Willoughby,PG,6-3,180,1974-05-27,US,R,"New Orleans, Iowa State"
15,Metta World Peace,SF,6-6,260,1979-11-13,US,R,St. John's
