PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jermaine O'Neal,26,13,476,12.3,0.429,0.013999999999999999,0.341,5.2,20.7,12.9,14.0,0.8,5.7,12.9,28.4,,-1.0,1.0,0.0,0.0,,-1.9,0.9,-1.1,0.1
Stephen Jackson,26,13,472,13.2,0.511,0.354,0.337,1.7,10.8,6.3,13.7,3.0,1.0,14.3,24.5,,-0.2,0.9,0.7,0.068,,0.5,1.7,2.1,0.5
Reggie Miller,39,13,430,14.2,0.583,0.462,0.35700000000000004,1.1,10.0,5.5,10.3,1.3,0.2,11.3,21.0,,0.6,0.6,1.2,0.13,,1.5,0.2,1.7,0.4
Anthony Johnson,30,13,316,13.5,0.49,0.299,0.46799999999999997,1.5,12.8,7.1,40.9,2.3,1.3,21.2,18.1,,0.0,0.6,0.6,0.08900000000000001,,0.3,1.6,1.9,0.3
Dale Davis,35,13,311,12.0,0.5,0.0,0.431,13.9,16.8,15.4,3.1,1.6,1.5,11.5,12.2,,0.3,0.6,0.8,0.127,,-1.0,-0.3,-1.4,0.0
Jamaal Tinsley,26,9,247,9.6,0.397,0.20199999999999999,0.23600000000000002,2.8,11.6,7.2,44.2,3.2,1.0,21.6,24.6,,-0.7,0.5,-0.2,-0.039,,-2.5,1.0,-1.5,0.0
Jeff Foster,28,13,245,21.8,0.629,0.0,0.40399999999999997,22.0,24.3,23.1,4.3,1.4,3.9,11.6,13.7,,0.7,0.6,1.3,0.24600000000000002,,3.5,1.1,4.6,0.4
Fred Jones,25,13,234,5.4,0.444,0.426,0.24100000000000002,0.5,11.2,5.8,10.5,1.9,0.7,20.1,15.5,,-0.4,0.4,0.0,-0.004,,-3.3,-0.2,-3.6,-0.1
James Jones,24,13,214,10.8,0.52,0.5429999999999999,0.196,2.7,12.2,7.4,9.2,1.8,2.6,7.4,12.2,,0.1,0.4,0.5,0.111,,0.6,2.2,2.8,0.2
Austin Croshere,29,10,88,12.5,0.698,0.4,1.8,9.3,13.5,11.4,0.0,2.6,0.9,25.1,13.2,,0.1,0.2,0.3,0.16,,-1.2,0.8,-0.4,0.0
Scot Pollard,29,9,67,2.7,0.409,0.0,0.133,7.0,12.4,9.7,2.9,0.8,0.0,20.1,14.4,,-0.1,0.1,0.0,-0.031,,-6.6,-1.6,-8.2,-0.1
Eddie Gill,26,7,45,17.5,0.531,0.375,0.938,0.0,10.6,5.2,22.9,1.3,0.0,11.7,27.6,,0.1,0.1,0.1,0.136,,2.5,-0.2,2.4,0.0
