NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
50,Isaac Austin,C,6-10,255,1969-08-18,US,R,Arizona State
41,Thurl Bailey,PF,6-11,215,1961-04-07,US,8,NC State
21,David Benoit,SF,6-8,220,1968-05-09,US,R,Alabama
40,Mike Brown,C,6-9,257,1963-07-19,US,5,George Washington
23,Tyrone Corbin,SF,6-6,210,1962-12-31,US,6,DePaul
15,Corey Crowder,SF,6-5,214,1969-04-13,US,R,Kentucky Wesleyan College
53,Mark Eaton,C,7-4,275,1957-01-24,US,9,UCLA
30,Blue Edwards,SF,6-4,200,1965-10-31,US,2,East Carolina University
24,Jeff Malone,SG,6-4,205,1961-06-28,US,8,Mississippi State
32,Karl Malone,PF,6-9,250,1963-07-24,US,6,Louisiana Tech
14,Eric Murdock,PG,6-1,190,1968-06-14,US,R,Providence
11,Delaney Rudd,SG,6-2,180,1962-11-08,US,2,Wake Forest
12,John Stockton,PG,6-1,170,1962-03-26,US,7,Gonzaga
33,Bob Thornton,PF,6-10,225,1962-07-10,US,6,"University of California, Irvine"
