Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,17,MIL,Milwaukee Bucks,Monta Ellis,27,4,4,152,24,55,0.44,3,19,0.16,21,36,0.58,0.46,6,16,0.38,2,11,13,22,10,1,14,8,57
2013,17,MIL,Milwaukee Bucks,Luc Mbah a Moute,26,4,4,136,10,23,0.44,0,4,0.0,10,19,0.53,0.44,13,18,0.72,4,10,14,7,4,0,5,9,33
2013,17,MIL,Milwaukee Bucks,Brandon Jennings,23,4,4,133,17,57,0.3,6,28,0.21,11,29,0.38,0.35,13,18,0.72,1,8,9,16,9,1,11,6,53
2013,17,MIL,Milwaukee Bucks,Ersan Ilyasova,25,4,4,117,20,46,0.44,4,10,0.4,16,36,0.44,0.48,2,2,1.0,10,19,29,7,5,1,6,8,46
2013,17,MIL,Milwaukee Bucks,Larry Sanders,24,4,4,113,19,33,0.58,0,0,,19,33,0.58,0.58,5,11,0.46,11,22,33,5,3,5,12,18,43
2013,17,MIL,Milwaukee Bucks,Mike Dunleavy,32,4,0,91,17,30,0.57,7,16,0.44,10,14,0.71,0.68,8,9,0.89,3,13,16,8,2,0,3,5,49
2013,17,MIL,Milwaukee Bucks,J.J. Redick,28,4,0,69,11,25,0.44,4,12,0.33,7,13,0.54,0.52,3,3,1.0,0,3,3,5,1,0,6,9,29
2013,17,MIL,Milwaukee Bucks,Ekpe Udoh,25,4,0,54,4,9,0.44,0,0,,4,9,0.44,0.44,0,0,,3,3,6,1,2,2,0,4,8
2013,17,MIL,Milwaukee Bucks,Marquis Daniels,32,3,0,33,6,11,0.55,0,2,0.0,6,9,0.67,0.55,0,0,,0,4,4,4,1,0,1,3,12
2013,17,MIL,Milwaukee Bucks,John Henson,22,4,0,33,3,11,0.27,0,1,0.0,3,10,0.3,0.27,0,0,,0,8,8,1,2,0,2,5,6
2013,17,MIL,Milwaukee Bucks,Ish Smith,24,4,0,11,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,3,0,0,1,1,0
2013,17,MIL,Milwaukee Bucks,Samuel Dalembert,31,1,0,9,0,2,0.0,0,0,,0,2,0.0,0.0,1,4,0.25,1,2,3,0,1,0,2,3,1
2013,17,MIL,Milwaukee Bucks,Gustavo Ayon,27,3,0,7,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,0,0,0,0,0,0,0,0,4
