Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,26,KCK,Kansas City Kings,Scott Wedman,27,3,116,19.4,0.49,0.05,0.17,5.2,14.9,9.7,12.6,0.4,1.5,2.8,25.2,0.3,0.1,0.4,0.15,4.0,-0.2,3.8,0.2
1980,26,KCK,Kansas City Kings,Otis Birdsong,24,3,112,19.0,0.48,0.05,0.23,9.9,12.3,11.0,10.4,1.8,0.0,8.1,27.3,0.1,0.1,0.2,0.09,2.7,-0.5,2.2,0.1
1980,26,KCK,Kansas City Kings,Phil Ford,23,3,110,17.1,0.54,0.09,0.26,0.0,6.3,2.9,34.4,2.3,0.0,20.1,22.5,0.1,0.1,0.2,0.09,2.5,-0.1,2.4,0.1
1980,26,KCK,Kansas City Kings,Sam Lacey,31,3,101,11.0,0.44,0.05,0.19,6.0,18.2,11.7,16.3,3.5,1.2,26.0,12.6,-0.1,0.1,0.1,0.04,-1.9,3.5,1.6,0.1
1980,26,KCK,Kansas City Kings,Reggie King,22,3,77,13.6,0.5,0.0,0.43,9.2,26.9,17.4,7.0,0.7,0.0,7.4,14.4,0.1,0.1,0.2,0.11,-0.5,-0.2,-0.7,0.0
1980,26,KCK,Kansas City Kings,Bill Robinzine,27,3,69,16.3,0.58,0.0,0.42,10.2,18.4,14.0,0.0,2.2,0.0,17.4,20.6,0.1,0.1,0.1,0.1,0.0,-0.6,-0.6,0.0
1980,26,KCK,Kansas City Kings,Len Elmore,27,3,43,6.7,0.32,0.0,0.15,14.1,13.4,13.7,3.0,3.5,1.4,22.4,17.2,-0.1,0.1,-0.1,-0.07,-5.2,-0.7,-5.9,0.0
1980,26,KCK,Kansas City Kings,Billy McKinney,24,3,34,6.6,0.4,0.2,0.0,5.9,3.4,4.7,29.1,0.0,0.0,37.5,9.7,0.0,0.0,0.0,-0.03,-1.8,-2.2,-4.0,0.0
1980,26,KCK,Kansas City Kings,Ernie Grunfeld,24,3,32,9.9,0.53,0.0,0.33,3.1,0.0,1.7,0.0,1.6,0.0,0.0,13.3,0.0,0.0,0.1,0.08,-1.3,-0.4,-1.7,0.0
1980,26,KCK,Kansas City Kings,Gus Gerard,26,3,26,8.2,0.42,0.0,0.4,15.5,17.7,16.5,10.8,0.0,0.0,25.4,25.0,-0.1,0.0,-0.1,-0.11,-3.6,-3.4,-7.0,0.0
