Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,5,CHI,Charlotte Bobcats,Horace Grant,28,10,10,39.3,6.5,12.0,0.54,0.1,0.1,1.0,6.4,11.9,0.54,0.55,3.1,4.2,0.74,3.0,4.4,7.4,2.6,1.0,1.8,1.0,2.3,16.2,1083
1994,5,CHI,Charlotte Bobcats,Scottie Pippen,28,10,10,38.4,8.5,19.6,0.43,1.2,4.5,0.27,7.3,15.1,0.48,0.46,4.6,5.2,0.88,1.7,6.6,8.3,4.6,2.4,0.7,3.7,3.3,22.8,2313
1994,5,CHI,Charlotte Bobcats,B.J. Armstrong,26,10,10,36.0,5.5,10.6,0.52,0.7,1.2,0.58,4.8,9.4,0.51,0.55,3.6,4.4,0.82,0.2,2.2,2.4,2.5,0.8,0.0,0.9,2.1,15.3,107
1994,5,CHI,Charlotte Bobcats,Pete Myers,30,10,10,23.5,2.9,5.6,0.52,0.0,0.4,0.0,2.9,5.2,0.56,0.52,1.2,2.1,0.57,1.0,0.9,1.9,2.8,0.8,0.4,1.7,2.1,7.0,2099
1994,5,CHI,Charlotte Bobcats,Bill Cartwright,36,9,8,21.0,1.6,4.8,0.33,0.0,0.0,,1.6,4.8,0.33,0.33,1.4,1.8,0.81,2.1,2.8,4.9,1.2,0.3,0.2,0.7,2.9,4.6,495
1994,5,CHI,Charlotte Bobcats,Toni Kukoc,25,10,0,19.4,3.0,6.7,0.45,0.8,1.9,0.42,2.2,4.8,0.46,0.51,2.5,3.4,0.74,1.1,2.9,4.0,3.6,0.5,0.3,1.7,1.5,9.3,1661
1994,5,CHI,Charlotte Bobcats,Steve Kerr,28,10,0,18.6,1.3,3.6,0.36,0.6,1.6,0.38,0.7,2.0,0.35,0.44,0.3,0.3,1.0,0.2,1.2,1.4,1.0,0.7,0.0,0.1,1.3,3.5,1598
1994,5,CHI,Charlotte Bobcats,Luc Longley,25,10,2,17.0,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,0.5,1.3,1.8,0.72,1.3,3.2,4.5,1.8,0.6,0.8,2.1,3.8,6.3,1772
1994,5,CHI,Charlotte Bobcats,Scott Williams,25,10,0,15.1,2.4,5.7,0.42,0.0,0.0,,2.4,5.7,0.42,0.42,1.5,2.1,0.71,1.5,2.4,3.9,0.7,0.7,0.3,0.9,2.3,6.3,3175
1994,5,CHI,Charlotte Bobcats,Jo Jo English,23,7,0,8.3,0.7,1.7,0.42,0.1,0.6,0.25,0.6,1.1,0.5,0.46,0.4,0.9,0.5,0.1,0.3,0.4,0.3,0.1,0.1,0.1,0.6,2.0,864
1994,5,CHI,Charlotte Bobcats,Bill Wennington,30,7,0,6.7,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.5,0.3,0.4,0.67,0.6,0.4,1.0,0.6,0.0,0.1,0.1,2.0,1.1,3067
1994,5,CHI,Charlotte Bobcats,John Paxson,33,9,0,6.4,0.3,0.8,0.43,0.0,0.1,0.0,0.3,0.7,0.5,0.43,0.0,0.0,,0.0,0.1,0.1,0.6,0.2,0.0,0.0,0.7,0.7,2265
