Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,21,1592,SEA,Seattle Supersonics,Shawn Kemp,24,5,5,41.2,5.2,14.0,0.37,0.0,0.0,,5.2,14.0,0.37,0.37,4.4,6.6,0.67,4.0,5.8,9.8,3.4,2.0,2.4,2.8,3.6,14.8
1994,21,2270,SEA,Seattle Supersonics,Gary Payton,25,5,5,36.2,6.8,13.8,0.49,0.6,1.8,0.33,6.2,12.0,0.52,0.51,1.6,3.8,0.42,1.2,2.2,3.4,5.6,1.6,0.4,1.6,3.0,15.8
1994,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,31,5,5,34.8,5.2,10.0,0.52,0.4,1.2,0.33,4.8,8.8,0.55,0.54,7.8,9.0,0.87,1.6,3.8,5.4,2.0,0.2,0.6,1.6,4.2,18.6
1994,21,1036,SEA,Seattle Supersonics,Kendall Gill,25,5,5,30.6,5.2,12.0,0.43,0.4,1.8,0.22,4.8,10.2,0.47,0.45,2.6,4.2,0.62,1.4,3.4,4.8,2.0,1.2,0.2,1.2,2.4,13.4
1994,21,2284,SEA,Seattle Supersonics,Sam Perkins,32,5,0,28.2,2.8,8.4,0.33,1.2,2.8,0.43,1.6,5.6,0.29,0.4,3.0,3.4,0.88,1.2,6.0,7.2,0.8,0.8,0.4,1.2,3.0,9.8
1994,21,1951,SEA,Seattle Supersonics,Nate McMillan,29,5,0,21.8,1.6,5.0,0.32,0.8,2.2,0.36,0.8,2.8,0.29,0.4,0.2,0.8,0.25,1.2,2.0,3.2,2.0,1.2,0.2,1.0,3.6,4.2
1994,21,115,SEA,Seattle Supersonics,Vincent Askew,27,5,0,19.0,2.0,5.6,0.36,0.0,0.2,0.0,2.0,5.4,0.37,0.36,3.2,3.8,0.84,0.4,0.8,1.2,1.8,0.4,0.0,0.4,2.0,7.2
1994,21,451,SEA,Seattle Supersonics,Michael Cage,32,5,5,18.6,1.2,3.2,0.38,0.0,0.0,,1.2,3.2,0.38,0.38,0.4,1.2,0.33,2.0,3.4,5.4,0.8,0.8,1.0,0.6,3.0,2.8
1994,21,2305,SEA,Seattle Supersonics,Ricky Pierce,34,5,0,14.8,2.8,6.2,0.45,0.0,0.0,,2.8,6.2,0.45,0.45,2.4,3.4,0.71,0.8,0.2,1.0,0.6,0.2,0.0,1.8,1.6,8.0
1994,21,2569,SEA,Seattle Supersonics,Steve Scheffler,26,1,0,9.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0
1994,21,1486,SEA,Seattle Supersonics,Ervin Johnson,26,2,0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0
1994,21,1616,SEA,Seattle Supersonics,Chris King,24,2,0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
