Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1994,20,NYK,New York Knicks,Patrick Ewing,31,25,25,41.3,8.4,19.2,0.44,0.2,0.4,0.36,8.2,18.8,0.44,0.44,4.9,6.5,0.76,3.5,8.2,11.7,2.6,1.3,3.0,3.3,3.8,21.9
1994,20,NYK,New York Knicks,Charles Oakley,30,25,25,39.7,5.0,10.5,0.48,0.0,0.0,,5.0,10.5,0.48,0.48,3.2,4.1,0.78,4.6,7.0,11.7,2.4,1.4,0.2,2.6,3.5,13.2
1994,20,NYK,New York Knicks,John Starks,28,25,18,33.6,4.4,11.6,0.38,1.9,5.3,0.36,2.5,6.3,0.4,0.46,3.9,5.0,0.77,0.4,2.0,2.3,4.6,1.4,0.1,2.3,3.4,14.6
1994,20,NYK,New York Knicks,Derek Harper,32,23,22,32.6,4.3,10.0,0.43,1.3,3.7,0.34,3.0,6.3,0.48,0.49,1.6,2.4,0.64,0.6,1.8,2.3,4.5,1.8,0.0,1.8,2.7,11.4
1994,20,NYK,New York Knicks,Anthony Mason,27,25,0,26.4,2.7,5.5,0.49,0.0,0.0,,2.7,5.5,0.49,0.49,2.2,3.1,0.71,2.1,3.7,5.8,1.8,0.6,0.2,1.4,2.6,7.6
1994,20,NYK,New York Knicks,Charles Smith,28,25,18,24.5,3.4,7.1,0.48,0.0,0.1,0.0,3.4,7.0,0.49,0.48,2.0,2.8,0.73,1.4,2.4,3.8,1.0,0.5,1.0,1.3,3.7,8.8
1994,20,NYK,New York Knicks,Greg Anthony,26,25,3,17.4,1.8,5.1,0.35,0.7,2.4,0.3,1.1,2.7,0.4,0.42,0.6,1.0,0.58,0.4,0.7,1.1,2.4,0.8,0.3,1.2,2.2,4.9
1994,20,NYK,New York Knicks,Hubert Davis,23,23,7,17.2,1.9,5.3,0.36,0.4,1.5,0.29,1.5,3.7,0.4,0.4,1.0,1.4,0.72,0.2,0.7,0.9,1.1,0.2,0.1,1.0,1.9,5.3
1994,20,NYK,New York Knicks,Anthony Bonner,25,13,7,9.1,0.8,1.7,0.46,0.0,0.0,,0.8,1.7,0.46,0.46,0.5,1.0,0.54,1.2,1.0,2.2,0.2,0.4,0.0,1.0,1.7,2.1
1994,20,NYK,New York Knicks,Corey Gaines,28,4,0,7.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0
1994,20,NYK,New York Knicks,Herb Williams,35,19,0,6.7,0.7,1.6,0.42,0.0,0.0,,0.7,1.6,0.42,0.42,0.1,0.2,0.67,0.5,0.5,1.1,0.2,0.2,0.6,0.4,1.0,1.5
1994,20,NYK,New York Knicks,Rolando Blackman,34,6,0,5.7,0.5,1.8,0.27,0.3,0.7,0.5,0.2,1.2,0.14,0.36,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.0,0.2,1.0,1.3
