PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Alex English,35,3,3,108,13.2,25.6,0.516,0.0,0.0,,13.2,25.6,0.516,5.8,6.6,0.875,3.3,2.1,5.4,4.5,0.4,0.0,5.8,2.5,32.2,,102,119
Bill Hanzlik,31,3,3,106,5.9,13.9,0.424,1.3,2.5,0.5,4.6,11.4,0.40700000000000003,2.9,5.1,0.583,2.5,5.9,8.4,3.8,2.1,0.4,0.8,5.5,16.0,,111,112
Walter Davis,34,3,0,94,14.7,28.5,0.517,0.0,1.9,0.0,14.7,26.6,0.5539999999999999,7.1,7.1,1.0,0.9,1.4,2.4,1.9,1.4,0.0,3.8,5.2,36.5,,107,117
Michael Adams,26,2,1,75,8.9,21.4,0.41700000000000004,5.9,13.1,0.455,3.0,8.3,0.35700000000000004,4.2,4.8,0.875,3.0,7.1,10.1,5.4,1.8,0.0,4.8,3.6,28.0,,108,112
Elston Turner,29,3,0,74,3.6,7.8,0.462,0.0,0.6,0.0,3.6,7.2,0.5,1.2,3.6,0.33299999999999996,1.2,5.4,6.6,1.8,0.6,0.0,0.0,5.4,8.4,,104,116
Darwin Cook,30,3,3,66,8.1,16.2,0.5,0.7,1.4,0.5,7.4,14.9,0.5,4.1,4.1,1.0,1.4,7.4,8.8,7.4,2.0,0.0,2.7,8.1,21.0,,116,112
Fat Lever,28,2,2,58,6.9,18.5,0.375,1.5,2.3,0.667,5.4,16.2,0.33299999999999996,1.5,1.5,1.0,1.5,8.5,10.0,14.6,3.1,0.0,4.6,3.1,16.9,,97,109
Wayne Cooper,32,3,3,44,6.1,12.2,0.5,0.0,0.0,,6.1,12.2,0.5,0.0,0.0,,4.1,9.1,13.2,2.0,1.0,2.0,0.0,10.1,12.2,,120,110
Danny Schayes,29,2,0,36,1.2,8.7,0.14300000000000002,0.0,0.0,,1.2,8.7,0.14300000000000002,7.4,9.9,0.75,2.5,11.2,13.6,1.2,1.2,1.2,1.2,5.0,9.9,,90,110
Dave Greenwood,31,3,0,34,2.6,7.9,0.33299999999999996,0.0,0.0,,2.6,7.9,0.33299999999999996,1.3,2.6,0.5,2.6,11.8,14.4,1.3,1.3,1.3,7.9,9.2,6.6,,50,109
Jerome Lane,22,2,0,21,4.2,14.9,0.28600000000000003,0.0,2.1,0.0,4.2,12.7,0.33299999999999996,4.2,4.2,1.0,2.1,10.6,12.7,4.2,0.0,0.0,0.0,8.5,12.7,,99,114
Blair Rasmussen,26,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,,0,121
