NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
12,Aron Baynes,C,6-10,260,1986-12-09,NZ,4,Washington State
25,Reggie Bullock,SF,6-6,205,1991-03-16,US,3,UNC
5,Kentavious Caldwell-Pope,SG,6-5,204,1993-02-18,US,3,Georgia
0,Andre Drummond,C,6-10,279,1993-08-10,US,4,UConn
8,Henry Ellenson,PF,6-10,240,1997-01-13,US,R,Marquette
9,Michael Gbinije,SG,6-7,200,1992-06-05,US,R,"Duke, Syracuse"
34,Tobias Harris,PF,6-8,226,1992-07-15,US,5,Tennessee
6,Darrun Hilliard,SG,6-6,205,1993-04-13,US,1,Villanova
1,Reggie Jackson,PG,6-3,208,1990-04-16,IT,5,Boston College
7,Stanley Johnson,SF,6-6,242,1996-05-29,US,1,Arizona
30,Jon Leuer,PF,6-10,228,1989-05-14,US,5,Wisconsin
51,Boban Marjanović,C,7-4,290,1988-08-15,RS,1,
13,Marcus Morris,SF,6-8,218,1989-09-02,US,5,Kansas
14,Ish Smith,PG,6-0,175,1988-07-05,US,6,Wake Forest
19,Beno Udrih,PG,6-3,205,1982-07-05,SI,12,
