PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Campy Russell,29,2,,89,8.5,19.3,0.441,0.0,1.1,0.0,8.5,18.2,0.469,9.1,9.7,0.941,0.6,4.6,5.1,5.1,2.3,0.6,4.6,5.1,26.2,,106,103
Micheal Ray Richardson,25,2,,86,4.7,19.4,0.242,0.0,2.4,0.0,4.7,17.1,0.276,4.1,7.1,0.583,3.5,7.7,11.2,6.5,4.1,0.0,4.7,4.7,13.5,,71,97
Ray Williams,26,2,,84,10.8,24.7,0.439,0.6,1.8,0.33299999999999996,10.2,22.9,0.447,3.6,6.6,0.545,1.8,3.0,4.8,5.4,2.4,0.0,5.4,6.0,25.9,,90,105
Marvin Webster,28,2,,63,4.8,9.6,0.5,0.0,0.0,,4.8,9.6,0.5,0.0,3.2,0.0,3.2,4.8,8.0,0.8,0.0,0.8,2.4,4.8,9.6,,82,108
Sly Williams,23,2,,56,11.8,16.3,0.722,0.0,0.0,,11.8,16.3,0.722,0.0,0.0,,3.6,4.5,8.1,4.5,2.7,0.0,2.7,6.3,23.5,,130,103
Bill Cartwright,23,2,,49,6.2,17.6,0.353,0.0,0.0,,6.2,17.6,0.353,8.3,12.4,0.667,4.1,9.3,13.4,1.0,1.0,1.0,6.2,7.2,20.7,,83,102
Larry Demic,23,2,,37,5.5,6.8,0.8,0.0,0.0,,5.5,6.8,0.8,1.4,2.7,0.5,6.8,2.7,9.6,0.0,0.0,1.4,0.0,4.1,12.3,,165,109
Mike Glenn,25,2,,26,7.8,13.6,0.5710000000000001,0.0,1.9,0.0,7.8,11.7,0.667,5.8,5.8,1.0,1.9,5.8,7.8,1.9,1.9,0.0,3.9,0.0,21.4,,114,103
Mike Woodson,22,2,,8,6.3,19.0,0.33299999999999996,0.0,0.0,,6.3,19.0,0.33299999999999996,12.7,12.7,1.0,12.7,0.0,12.7,0.0,0.0,0.0,0.0,19.0,25.3,,133,112
Reggie Carter,23,1,,7,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,7.2,7.2,14.5,0.0,0.0,0.0,7.2,28.9,0.0,,26,106
