NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
35,Lonny Baxter,PF,6-8,260,1979-01-27,US,1,Maryland
43,Corie Blount,PF,6-9,240,1969-01-04,US,10,Cincinnati
9,Rick Brunson,PG,6-4,190,1972-06-14,US,6,Temple
3,Tyson Chandler,PF,7-0,235,1982-10-02,US,2,
1,Jamal Crawford,SG,6-5,185,1980-03-20,US,3,Michigan
2,Eddy Curry,PF,7-0,295,1982-12-05,US,2,
34,Antonio Davis,C,6-9,215,1968-10-31,US,10,Texas-El Paso
20,Ronald Dupree,SF,6-7,209,1981-01-26,US,R,LSU
21,Marcus Fizer,SF,6-9,262,1978-08-10,US,3,Iowa State
13,Kendall Gill,SG,6-5,195,1968-05-25,US,13,Illinois
12,Kirk Hinrich,PG,6-4,190,1981-01-02,US,R,Kansas
6,Chris Jefferies,SF,6-8,225,1980-02-13,US,1,"Arkansas, Fresno State"
8,Linton Johnson,SF,6-8,205,1980-06-13,US,R,Tulane
42,Donyell Marshall,PF,6-9,218,1973-05-18,US,9,UConn
31,Roger Mason,SG,6-5,200,1980-09-10,US,1,Virginia
15,Jannero Pargo,PG,6-1,175,1979-10-22,US,1,Arkansas
33,Scottie Pippen,SF,6-8,210,1965-09-25,US,16,University of Central Arkansas
32,Eddie Robinson,SF,6-8,210,1976-04-19,US,4,University of Central Oklahoma
5,Jalen Rose,SF,6-8,210,1973-01-30,US,9,Michigan
45,Paul Shirley,PF,6-10,230,1977-12-23,US,1,Iowa State
11,Jerome Williams,PF,6-9,206,1973-05-10,US,7,Georgetown
