SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,5,CHI,Artis Gilmore,31,6,247,20.7,0.64,0.0,0.92,10.5,21.2,15.5,6.9,1.2,4.3,16.8,17.2,0.7,0.2,0.9,0.17,3.3,1.4,4.7,0.4
1981,5,CHI,Reggie Theus,23,6,232,18.6,0.55,0.1,0.48,3.3,7.3,5.2,24.3,1.9,0.0,12.1,22.4,0.7,0.1,0.7,0.15,2.8,0.1,2.9,0.3
1981,5,CHI,Dwight Jones,28,6,217,13.5,0.55,0.0,0.28,9.0,23.0,15.6,7.1,1.1,0.9,18.9,16.3,0.2,0.1,0.4,0.08,-0.4,-0.1,-0.5,0.1
1981,5,CHI,Dave Greenwood,23,6,212,19.8,0.58,0.02,0.14,8.2,16.1,11.9,8.6,2.1,1.5,8.9,20.0,0.5,0.2,0.7,0.16,2.8,0.9,3.7,0.3
1981,5,CHI,Ricky Sobers,28,6,162,10.7,0.46,0.07,0.11,2.0,6.0,3.9,21.5,1.2,0.0,15.0,25.9,0.0,0.0,0.0,-0.0,-3.2,-1.9,-5.0,-0.1
1981,5,CHI,Bob Wilkerson,26,6,152,9.9,0.45,0.02,0.08,4.3,8.0,6.0,13.5,1.6,0.4,15.2,19.9,-0.1,0.0,0.0,-0.0,-2.4,-0.6,-3.0,0.0
1981,5,CHI,Larry Kenon,28,6,114,15.5,0.4,0.02,0.17,16.1,10.7,13.6,10.2,1.7,0.5,2.0,18.6,0.2,0.0,0.2,0.09,2.9,-1.2,1.8,0.1
1981,5,CHI,Coby Dietrick,32,6,81,4.9,0.34,0.12,0.15,4.0,18.0,10.6,6.6,1.2,2.3,6.7,15.4,-0.1,0.1,0.0,-0.01,-6.4,0.7,-5.8,-0.1
1981,5,CHI,Ronnie Lester,22,5,42,11.9,0.45,0.06,0.39,12.9,2.9,8.2,14.0,2.4,0.0,19.2,26.1,0.0,0.0,0.0,-0.02,-1.2,-1.5,-2.8,0.0
1981,5,CHI,James Wilkes,22,2,5,-6.6,0.0,0.0,0.0,0.0,24.3,11.4,23.6,9.9,0.0,66.7,25.2,-0.1,0.0,-0.1,-0.54,-14.8,4.7,-10.2,0.0
1981,5,CHI,Sam Worthen,23,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-3.8,-1.6,-5.5,0.0
