PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jarrett Jack,23,79,79,2651,6.6,14.5,0.45399999999999996,1.3,3.7,0.35,5.3,10.8,0.49,5.0,5.7,0.871,0.4,3.9,4.3,8.5,1.8,0.2,3.8,4.1,19.4,,110.0,112
Zach Randolph,25,68,67,2425,13.4,28.8,0.467,0.3,1.1,0.292,13.1,27.7,0.473,8.8,10.8,0.8190000000000001,4.5,11.0,15.4,3.3,1.2,0.3,4.8,4.1,36.0,,106.0,109
Ime Udoka,29,75,75,2144,6.0,13.0,0.461,2.3,5.6,0.406,3.8,7.5,0.502,1.7,2.3,0.742,2.4,4.7,7.1,2.8,1.8,0.4,1.9,5.2,15.9,,114.0,111
Brandon Roy,22,57,55,2015,9.4,20.6,0.456,1.5,3.9,0.377,7.9,16.7,0.475,5.4,6.5,0.838,1.6,5.2,6.7,6.2,1.8,0.3,3.1,3.7,25.8,,112.0,111
Martell Webster,20,82,27,1759,6.0,15.2,0.396,2.8,7.7,0.364,3.2,7.5,0.43,2.9,4.1,0.705,1.3,6.1,7.4,1.6,1.1,0.6,2.3,3.9,17.7,,102.0,112
Jamaal Magloire,28,81,23,1703,6.4,12.6,0.504,0.0,0.0,,6.4,12.6,0.504,4.2,7.7,0.541,4.8,10.9,15.7,1.0,0.7,2.1,4.1,7.2,16.9,,96.0,108
Travis Outlaw,22,67,1,1532,8.7,20.1,0.434,0.4,1.3,0.27,8.4,18.8,0.445,5.1,6.4,0.79,2.3,5.4,7.7,1.8,2.2,2.6,2.3,5.3,22.9,,103.0,108
LaMarcus Aldridge,21,63,22,1392,9.4,18.7,0.503,0.0,0.1,0.0,9.4,18.6,0.505,3.2,4.5,0.722,5.6,6.6,12.2,0.9,0.9,2.8,1.7,7.3,22.1,,113.0,109
Juan Dixon,28,55,1,1243,8.3,19.4,0.426,2.3,6.3,0.364,6.0,13.2,0.455,2.6,3.1,0.833,0.7,3.0,3.7,3.6,2.1,0.3,3.4,4.9,21.4,,99.0,112
Sergio Rodríguez,20,67,1,862,6.4,15.1,0.423,1.5,5.4,0.282,4.9,9.7,0.5,1.3,1.6,0.8079999999999999,1.3,4.5,5.7,13.7,2.2,0.1,4.9,4.5,15.6,,102.0,111
Joel Przybilla,27,43,43,701,2.9,6.0,0.474,0.0,0.0,,2.9,6.0,0.474,0.8,2.1,0.37,4.6,8.5,13.0,0.9,0.8,5.2,3.1,9.6,6.5,,86.0,106
Fred Jones,27,24,3,449,5.2,13.6,0.384,0.8,3.3,0.259,4.4,10.3,0.424,2.7,3.1,0.846,0.8,3.1,4.0,6.4,2.2,0.5,2.1,5.0,13.9,,103.0,111
Dan Dickau,28,50,3,444,6.6,18.5,0.358,2.0,7.5,0.262,4.7,11.0,0.42200000000000004,5.1,6.5,0.792,0.9,4.4,5.3,8.6,1.7,0.1,3.3,6.7,20.3,,103.0,112
Raef LaFrentz,30,27,9,352,6.0,15.7,0.382,0.3,3.6,0.087,5.7,12.2,0.46799999999999997,3.1,4.0,0.769,3.9,6.9,10.8,1.2,1.1,1.7,2.0,8.8,15.4,,96.0,110
Stephen Graham,24,14,1,165,5.6,13.2,0.425,1.0,3.6,0.273,4.6,9.6,0.483,2.6,3.0,0.889,2.0,4.9,6.9,1.6,1.3,0.3,4.3,8.2,14.8,,88.0,112
Luke Schenscher,24,11,0,118,3.2,10.6,0.304,0.0,0.0,,3.2,10.6,0.304,2.3,3.2,0.7140000000000001,4.6,6.9,11.5,0.5,0.9,1.8,1.8,11.5,8.8,,86.0,110
Jeremy Richardson,22,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119
