PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Damian Lillard,27,4,4,162,5.6,15.8,0.35200000000000004,2.0,6.7,0.3,3.6,9.1,0.39,3.3,3.8,0.882,0.7,3.3,4.0,4.2,1.1,0.0,3.6,1.8,16.4
CJ McCollum,26,4,4,155,9.3,17.9,0.519,2.6,6.0,0.423,6.7,11.8,0.569,2.3,3.0,0.769,0.0,1.9,1.9,3.3,1.2,0.2,2.1,2.6,23.5
Al-Farouq Aminu,27,4,4,131,7.4,14.3,0.519,3.6,8.2,0.433,3.8,6.0,0.636,0.5,0.5,1.0,3.3,6.6,9.9,1.4,1.1,0.5,1.6,2.2,19.0
Jusuf Nurkić,23,4,4,94,7.3,14.9,0.48700000000000004,0.0,0.0,,7.3,14.9,0.48700000000000004,3.4,4.2,0.818,4.6,7.7,12.3,1.5,2.3,1.9,1.1,5.4,18.0
Evan Turner,29,3,3,87,5.0,13.7,0.364,0.8,2.9,0.28600000000000003,4.1,10.8,0.385,0.8,0.8,1.0,2.1,2.9,5.0,4.1,1.2,0.4,2.5,3.3,11.6
Ed Davis,28,4,0,71,2.5,5.1,0.5,0.0,0.0,,2.5,5.1,0.5,0.5,2.0,0.25,2.5,13.7,16.2,0.0,0.0,0.5,2.0,3.5,5.6
Zach Collins,20,4,0,70,5.7,15.4,0.36700000000000005,1.5,7.2,0.214,4.1,8.2,0.5,1.5,2.1,0.75,1.5,4.6,6.2,3.1,1.5,1.0,1.0,5.1,14.4
Pat Connaughton,25,4,0,59,3.7,9.2,0.4,1.2,6.1,0.2,2.4,3.1,0.8,1.2,1.2,1.0,1.2,1.2,2.4,3.7,0.6,0.6,0.6,5.5,9.8
Maurice Harkless,24,2,1,53,4.8,8.8,0.5379999999999999,1.4,4.1,0.33299999999999996,3.4,4.8,0.7140000000000001,0.0,0.0,,2.0,3.4,5.4,2.7,0.0,0.7,0.7,2.7,10.9
Shabazz Napier,26,2,0,35,5.1,11.3,0.455,0.0,4.1,0.0,5.1,7.2,0.7140000000000001,1.0,2.1,0.5,0.0,2.1,2.1,3.1,3.1,0.0,6.2,1.0,11.3
Wade Baldwin,21,4,0,19,1.9,7.6,0.25,1.9,1.9,1.0,0.0,5.7,0.0,1.9,3.8,0.5,0.0,5.7,5.7,5.7,1.9,1.9,5.7,1.9,7.6
Jake Layman,23,1,0,8,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0
Meyers Leonard,25,2,0,8,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
Caleb Swanigan,20,1,0,8,0.0,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,13.5,18.0,0.75,0.0,9.0,9.0,4.5,0.0,0.0,4.5,4.5,13.5
