NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
15,DeMarcus Cousins,C,6-10,270,1990-08-13,US,1,Kentucky
13,Tyreke Evans,SG,6-6,220,1989-09-19,US,2,Memphis
7,Jimmer Fredette,PG,6-2,195,1989-02-25,US,R,BYU
32,Francisco García,SF,6-7,195,1981-12-31,DO,6,Louisville
20,Donté Greene,PF,6-11,226,1988-02-21,DE,3,Syracuse
42,Chuck Hayes,C,6-6,240,1983-06-11,US,6,Kentucky
31,J.J. Hickson,PF,6-9,242,1988-09-04,US,3,NC State
3,Tyler Honeycutt,SF,6-8,188,1990-07-15,US,R,UCLA
25,Travis Outlaw,SF,6-9,210,1984-09-18,US,8,
5,John Salmons,SF,6-7,210,1979-12-12,US,9,Miami (FL)
22,Isaiah Thomas,PG,5-9,185,1989-02-07,US,R,Washington
34,Jason Thompson,PF,6-11,250,1986-07-21,US,3,Rider University
23,Marcus Thornton,SG,6-4,205,1987-06-05,US,2,LSU
33,Hassan Whiteside,C,7-0,265,1989-06-13,US,1,Marshall
55,Terrence Williams,SG,6-6,220,1987-06-28,US,2,Louisville
