Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
,,3219,,,Al Wood,,,,,,,,,,,,,,,,,,,,,,,
1987.0,7.0,3067,DAL,Dallas Mavericks,Bill Wennington,23.0,4.0,47.0,10.2,0.53,0.0,0.42,9.0,13.2,11.2,10.9,0.0,3.5,17.4,14.6,0.0,0.0,0.0,0.03,-2.0,1.0,-1.0,0.0
1987.0,7.0,680,DAL,Dallas Mavericks,Brad Davis,31.0,4.0,75.0,15.9,0.61,0.09,0.39,2.8,9.7,6.3,30.7,0.0,0.0,18.2,17.5,0.1,0.0,0.1,0.08,2.3,-2.5,-0.2,0.0
1987.0,7.0,2166,DAL,Dallas Mavericks,Dennis Nutt,23.0,1.0,10.0,-2.4,0.2,0.4,0.0,10.6,10.4,10.5,12.3,0.0,0.0,16.7,23.9,-0.1,0.0,-0.1,-0.31,-9.5,-9.5,-19.0,0.0
1987.0,7.0,1187,DAL,Dallas Mavericks,Derek Harper,25.0,4.0,123.0,22.2,0.62,0.22,0.75,1.7,8.4,5.1,29.3,2.7,0.0,8.6,18.9,0.4,0.0,0.5,0.19,5.1,1.1,6.2,0.3
1987.0,7.0,2575,DAL,Dallas Mavericks,Detlef Schrempf,24.0,4.0,97.0,5.1,0.39,0.09,0.31,4.4,8.6,6.5,8.0,1.5,1.1,13.1,18.8,-0.2,0.0,-0.2,-0.09,-4.5,-2.2,-6.7,-0.1
1987.0,7.0,756,DAL,Dallas Mavericks,James Donaldson,29.0,3.0,68.0,12.6,0.89,0.0,1.8,3.1,22.9,13.1,3.4,0.7,2.4,18.2,6.4,0.1,0.0,0.2,0.13,0.7,0.8,1.4,0.1
1987.0,7.0,24,DAL,Dallas Mavericks,Mark Aguirre,27.0,4.0,130.0,19.7,0.56,0.06,0.48,9.0,10.4,9.7,9.1,2.9,0.0,10.7,25.8,0.2,0.1,0.3,0.12,2.3,-0.8,1.5,0.1
,,1410,,,Myron Jackson,,,,,,,,,,,,,,,,,,,,,,,
1987.0,7.0,254,DAL,Dallas Mavericks,Rolando Blackman,27.0,4.0,153.0,17.5,0.56,0.01,0.33,2.8,6.8,4.8,16.4,0.6,0.0,8.7,23.8,0.3,0.0,0.3,0.09,2.9,-1.8,1.1,0.1
1987.0,7.0,2803,DAL,Dallas Mavericks,Roy Tarpley,22.0,4.0,114.0,15.6,0.52,0.0,0.15,16.7,21.8,19.3,1.3,0.4,3.4,12.1,20.3,0.1,0.1,0.2,0.06,-1.2,-1.9,-3.2,0.0
1987.0,7.0,2284,DAL,Dallas Mavericks,Sam Perkins,25.0,4.0,133.0,15.0,0.55,0.08,0.44,9.6,17.2,13.4,5.3,1.4,0.4,12.7,21.3,0.1,0.1,0.2,0.06,0.4,-0.8,-0.4,0.1
1987.0,7.0,251,DAL,Dallas Mavericks,Uwe Blab,24.0,1.0,10.0,4.6,0.54,0.0,4.0,10.6,20.8,15.7,0.0,4.7,5.5,42.0,19.0,0.0,0.0,0.0,-0.14,-12.0,1.6,-10.4,0.0
