PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Isiah Thomas,27,17,633,18.6,0.48100000000000004,0.10800000000000001,0.344,4.4,9.1,6.8,36.7,2.3,0.5,11.8,26.3,,0.7,1.1,1.8,0.135,,3.4,1.0,4.4,1.0
Joe Dumars,25,17,620,17.0,0.541,0.052000000000000005,0.433,2.1,6.3,4.2,25.0,1.0,0.1,10.1,22.7,,1.3,0.8,2.1,0.16,,2.0,0.0,2.0,0.6
Bill Laimbeer,31,17,497,14.2,0.5529999999999999,0.29600000000000004,0.218,6.1,27.0,16.5,9.5,0.7,1.2,10.9,16.1,,0.6,1.0,1.6,0.155,,0.7,1.7,2.4,0.6
Mark Aguirre,29,17,462,15.2,0.5379999999999999,0.159,0.209,6.6,12.5,9.5,10.2,0.9,0.5,9.1,21.6,,0.6,0.7,1.3,0.133,,1.3,0.2,1.5,0.4
Dennis Rodman,27,17,409,14.0,0.574,0.057,0.5,16.0,32.8,24.4,5.6,0.8,2.1,21.9,12.2,,0.4,0.9,1.3,0.156,,-0.8,1.1,0.3,0.2
John Salley,24,17,392,16.9,0.619,0.0,0.545,10.2,13.5,11.8,3.6,1.2,4.6,8.9,15.7,,0.9,0.8,1.7,0.207,,0.8,3.0,3.7,0.6
Vinnie Johnson,32,17,372,19.0,0.526,0.12,0.31,5.0,9.2,7.1,21.2,0.6,0.6,8.5,30.5,,0.6,0.5,1.1,0.147,,2.8,-0.1,2.7,0.4
Rick Mahorn,30,17,360,12.4,0.603,0.0,0.377,9.8,18.6,14.2,2.9,1.4,2.6,12.0,11.6,,0.5,0.7,1.2,0.165,,-1.5,2.2,0.7,0.2
James Edwards,33,17,317,9.8,0.5579999999999999,0.012,0.6,4.1,9.3,6.7,5.7,0.2,1.8,12.3,17.7,,0.3,0.4,0.7,0.113,,-2.7,0.7,-2.0,0.0
John Long,32,4,8,27.4,1.078,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,,0.1,0.0,0.1,0.45799999999999996,,9.4,2.8,12.2,0.0
Micheal Williams,22,4,6,41.2,1.136,,,19.5,19.6,19.6,42.2,9.0,0.0,0.0,6.7,,0.1,0.0,0.1,0.65,,13.0,16.8,29.7,0.0
Fennis Dembo,23,2,4,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.8,,0.0,0.0,0.0,-0.15,,-9.7,0.9,-8.8,0.0
