PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul George,26,4,4,172,7.1,18.4,0.386,3.8,8.8,0.429,3.3,9.6,0.348,5.4,6.3,0.867,1.0,6.3,7.3,6.1,1.5,0.4,2.7,2.7,23.4
Jeff Teague,28,4,4,142,5.6,11.4,0.489,2.3,4.3,0.529,3.3,7.1,0.46399999999999997,3.8,4.6,0.833,0.0,3.3,3.3,6.3,1.0,0.8,2.0,3.0,17.2
Thaddeus Young,28,4,4,140,5.4,10.0,0.5379999999999999,0.3,1.0,0.25,5.1,9.0,0.5710000000000001,1.3,2.6,0.5,5.7,3.6,9.3,2.6,2.1,0.3,1.5,2.8,12.3
Myles Turner,20,4,4,133,5.1,11.9,0.43200000000000005,0.0,1.6,0.0,5.1,10.3,0.5,1.4,2.2,0.625,1.6,5.7,7.3,0.8,1.9,1.4,1.6,4.1,11.6
Lance Stephenson,26,4,0,107,9.1,17.8,0.509,2.4,6.1,0.389,6.7,11.8,0.5710000000000001,1.0,1.3,0.75,0.3,6.7,7.1,3.7,0.7,0.0,1.3,3.7,21.5
C.J. Miles,29,4,2,82,4.8,10.5,0.45799999999999996,2.2,7.0,0.313,2.6,3.5,0.75,0.9,0.9,1.0,1.8,1.8,3.5,0.4,0.9,0.4,0.9,5.3,12.7
Monta Ellis,31,4,2,76,3.8,9.5,0.4,0.9,3.8,0.25,2.8,5.7,0.5,1.9,2.4,0.8,0.5,3.3,3.8,2.4,0.9,0.5,1.9,2.4,10.4
Kevin Séraphin,27,4,0,59,7.3,15.9,0.462,0.0,0.0,,7.3,15.9,0.462,3.1,4.3,0.7140000000000001,4.9,3.7,8.5,2.4,0.0,1.2,2.4,6.1,17.7
Glenn Robinson,23,3,0,31,7.0,7.0,1.0,2.3,2.3,1.0,4.6,4.6,1.0,1.2,2.3,0.5,0.0,3.5,3.5,1.2,0.0,0.0,0.0,2.3,17.4
Lavoy Allen,27,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,3.3,0.0,0.0
Aaron Brooks,32,1,0,7,10.3,15.4,0.667,5.1,10.3,0.5,5.1,5.1,1.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,0.0,25.7
