Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2011,20,NYK,New York Knicks,Carmelo Anthony,26,4,4,156,11.1,29.5,0.38,3.0,8.7,0.35,8.1,20.8,0.39,9.7,11.4,0.85,4.4,9.4,13.8,6.4,1.7,1.0,4.4,5.4,34.9,108,106,93
2011,20,NYK,New York Knicks,Amar'e Stoudemire,28,4,4,134,8.2,21.5,0.38,0.0,0.0,,8.2,21.5,0.38,6.3,9.4,0.67,4.3,7.8,12.1,2.7,0.4,1.2,4.7,3.9,22.7,89,110,2770
2011,20,NYK,New York Knicks,Toney Douglas,24,4,3,112,7.0,19.2,0.37,3.3,8.4,0.39,3.7,10.8,0.35,2.8,2.8,1.0,0.9,5.1,6.1,4.2,0.9,0.0,1.9,5.6,20.1,107,111,772
2011,20,NYK,New York Knicks,Shawne Williams,24,4,0,101,5.2,12.4,0.42,3.1,7.3,0.43,2.1,5.2,0.4,3.1,4.1,0.75,2.1,5.2,7.3,2.6,2.1,2.1,2.1,4.1,16.6,115,107,3178
2011,20,NYK,New York Knicks,Henry Walker,23,4,0,89,5.3,17.6,0.3,1.8,6.5,0.27,3.5,11.2,0.32,1.2,1.8,0.67,2.9,4.7,7.6,2.4,2.9,0.0,4.1,5.3,13.5,75,107,3001
2011,20,NYK,New York Knicks,Jared Jeffries,29,4,0,85,6.8,14.2,0.48,0.0,0.0,,6.8,14.2,0.48,1.8,2.5,0.75,8.0,4.3,12.3,0.6,1.8,4.3,1.8,4.3,15.4,111,106,1446
2011,20,NYK,New York Knicks,Ronny Turiaf,28,4,4,75,5.6,8.4,0.67,0.0,0.0,,5.6,8.4,0.67,4.9,7.0,0.7,2.8,4.9,7.7,2.8,0.7,4.2,2.1,2.8,16.1,130,108,2919
2011,20,NYK,New York Knicks,Landry Fields,22,4,4,71,2.2,11.1,0.2,0.0,2.9,0.0,2.2,8.1,0.27,0.7,4.4,0.17,0.7,2.9,3.7,3.7,1.5,2.2,2.9,0.0,5.2,49,110,915
2011,20,NYK,New York Knicks,Roger Mason,30,3,0,55,6.7,17.1,0.39,4.8,12.4,0.38,1.9,4.8,0.4,0.0,0.0,,2.9,1.0,3.8,2.9,1.0,0.0,1.0,5.7,18.1,117,114,1867
2011,20,NYK,New York Knicks,Anthony Carter,35,4,0,49,8.5,16.0,0.53,1.1,3.2,0.33,7.5,12.8,0.58,2.1,2.1,1.0,2.1,6.4,8.5,6.4,2.1,1.1,4.3,1.1,20.3,109,107,485
2011,20,NYK,New York Knicks,Chauncey Billups,34,1,1,35,4.5,16.5,0.27,3.0,9.0,0.33,1.5,7.5,0.2,3.0,3.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,4.5,3.0,15.0,84,115,242
