Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,25,POR,Portland Trail Blazers,50,Greg Anthony,PG,6-0,176,1967-11-15,US,7,"University of Portland, UNLV"
1999,25,POR,Portland Trail Blazers,2,Stacey Augmon,SF,6-8,205,1968-08-01,US,7,UNLV
1999,25,POR,Portland Trail Blazers,31,Kelvin Cato,C,6-11,255,1974-08-26,US,1,"University of South Alabama, Iowa State"
1999,25,POR,Portland Trail Blazers,12,John Crotty,PG,6-1,185,1969-07-15,US,6,Virginia
1999,25,POR,Portland Trail Blazers,44,Brian Grant,PF,6-9,254,1972-03-05,US,4,Xavier
1999,25,POR,Portland Trail Blazers,23,Gary Grant,PG,6-3,185,1965-04-21,US,10,Michigan
1999,25,POR,Portland Trail Blazers,19,Jim Jackson,SG,6-6,220,1970-10-14,US,6,Ohio State
1999,25,POR,Portland Trail Blazers,5,Jermaine O'Neal,PF,6-11,226,1978-10-13,US,2,
1999,25,POR,Portland Trail Blazers,34,Isaiah Rider,SG,6-5,215,1971-03-12,US,5,UNLV
1999,25,POR,Portland Trail Blazers,4,Carlos Rogers,PF,6-11,220,1971-02-06,US,4,"Little Rock, Tennessee State"
1999,25,POR,Portland Trail Blazers,11,Arvydas Sabonis,C,7-3,279,1964-12-19,LT,3,
1999,25,POR,Portland Trail Blazers,7,Brian Shaw,PG,6-6,190,1966-03-22,US,9,"Saint Mary's, UC Santa Barbara"
1999,25,POR,Portland Trail Blazers,3,Damon Stoudamire,PG,5-10,171,1973-09-03,US,3,Arizona
1999,25,POR,Portland Trail Blazers,30,Rasheed Wallace,PF,6-10,225,1974-09-17,US,3,UNC
1999,25,POR,Portland Trail Blazers,6,Bonzi Wells,SF,6-5,210,1976-09-28,US,R,Ball State University
1999,25,POR,Portland Trail Blazers,42,Walt Williams,SF,6-8,219,1970-04-16,US,6,Maryland
