NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
5,Greg Ballard,SF,6-7,215,1955-01-29,US,9,Oregon
2,Joe Barry Carroll,C,7-0,225,1958-07-24,US,5,Purdue
21,Sleepy Floyd,PG,6-3,170,1960-03-06,US,4,Georgetown
31,Kevin Henderson,PG,6-4,195,1964-03-22,US,R,Cal State Fullerton
22,Rod Higgins,SF,6-7,200,1960-01-31,US,4,Fresno State
30,Ben McDonald,PF,6-8,210,1962-07-20,US,1,"University of California, Irvine"
10,Perry Moss,PG,6-2,185,1958-11-11,US,1,Northeastern University
17,Chris Mullin,SG,6-6,200,1963-07-30,US,1,St. John's
45,Purvis Short,SF,6-7,210,1957-07-02,US,8,Jackson State University
11,Clinton Smith,SG,6-6,210,1964-01-19,US,R,"Ohio State, Cleveland State University"
13,Larry Smith,PF,6-8,215,1958-01-18,US,6,Alcorn State
20,Terry Teagle,SG,6-5,195,1960-04-10,US,4,Baylor
8,Chris Washburn,C,6-11,225,1965-05-13,US,R,NC State
33,Jerome Whitehead,C,6-10,220,1956-09-30,US,8,Marquette
