Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006.0,14.0,1942,LAL,Los Angeles Lakers,Aaron McKie,33.0,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,14.0,444,LAL,Los Angeles Lakers,Andrew Bynum,18.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,14.0,591,LAL,Los Angeles Lakers,Brian Cook,25.0,7.0,0.0,78.0,8.3,21.2,0.39,1.8,5.1,0.36,6.5,16.2,0.4,1.8,1.8,1.0,5.1,5.1,10.2,3.7,0.5,0.0,1.4,6.9,20.3
2006.0,14.0,1018,LAL,Los Angeles Lakers,Devean George,28.0,7.0,0.0,121.0,3.9,10.1,0.38,2.7,6.2,0.43,1.2,3.9,0.31,0.6,1.5,0.4,0.6,4.2,4.8,1.2,1.2,0.3,0.0,3.9,11.0
2006.0,14.0,1403,LAL,Los Angeles Lakers,Jim Jackson,35.0,3.0,0.0,21.0,3.4,10.3,0.33,0.0,1.7,0.0,3.4,8.6,0.4,0.0,0.0,,3.4,1.7,5.1,3.4,1.7,1.7,3.4,6.9,6.9
2006.0,14.0,408,LAL,Los Angeles Lakers,Kobe Bryant,27.0,7.0,7.0,314.0,8.3,16.6,0.5,1.6,4.0,0.4,6.6,12.6,0.53,4.2,5.5,0.77,0.5,4.6,5.0,4.1,0.9,0.3,3.8,2.9,22.4
2006.0,14.0,385,LAL,Los Angeles Lakers,Kwame Brown,23.0,7.0,7.0,225.0,5.4,10.4,0.52,0.0,0.0,,5.4,10.4,0.52,3.5,5.0,0.71,2.7,4.6,7.4,1.1,0.3,1.0,1.9,3.4,14.4
2006.0,14.0,2185,LAL,Los Angeles Lakers,Lamar Odom,26.0,7.0,7.0,314.0,5.6,11.4,0.5,0.7,3.4,0.2,4.9,7.9,0.62,3.4,5.2,0.67,1.7,7.1,8.8,3.9,0.3,0.9,2.6,2.6,15.4
2006.0,14.0,3019,LAL,Los Angeles Lakers,Luke Walton,25.0,7.0,7.0,235.0,5.8,12.7,0.46,0.6,1.7,0.36,5.2,11.0,0.47,0.8,0.8,1.0,1.5,5.4,6.9,1.8,1.1,0.2,1.7,2.5,13.0
2006.0,14.0,2919,LAL,Los Angeles Lakers,Ronny Turiaf,23.0,3.0,0.0,25.0,4.3,7.2,0.6,0.0,0.0,,4.3,7.2,0.6,7.2,8.6,0.83,5.8,4.3,10.1,0.0,0.0,1.4,2.9,7.2,15.8
2006.0,14.0,2986,LAL,Los Angeles Lakers,Sasha Vujacic,21.0,7.0,0.0,129.0,3.1,7.3,0.42,2.5,4.2,0.6,0.6,3.1,0.18,3.1,3.1,1.0,0.8,3.9,4.7,1.7,1.1,0.0,0.8,3.9,11.7
2006.0,14.0,2246,LAL,Los Angeles Lakers,Smush Parker,24.0,7.0,7.0,258.0,3.3,10.0,0.33,0.6,3.6,0.15,2.8,6.4,0.44,1.4,1.4,1.0,1.3,1.7,2.9,1.5,2.1,0.1,1.7,3.3,8.7
