NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
6,Travis Best,PG,5-11,182,1972-07-12,US,9,Georgia Tech
2,Rodney Buford,SF,6-5,189,1977-11-02,US,4,Creighton
41,Elden Campbell,C,6-11,215,1968-07-23,US,14,Clemson
15,Vince Carter,SF,6-6,220,1977-01-26,US,6,UNC
35,Jason Collins,C,7-0,255,1978-12-02,US,3,Stanford
28,Kaniel Dickens,SF,6-8,215,1978-07-21,US,1,"Tyler Junior College, Idaho"
44,Donnell Harvey,PF,6-8,220,1980-08-26,US,4,Florida
24,Richard Jefferson,SF,6-7,233,1980-06-21,US,3,Arizona
5,Jason Kidd,PG,6-4,205,1973-03-23,US,10,California
12,Nenad Krstić,PF,7-0,240,1983-07-25,RS,R,
1,Ron Mercer,SF,6-7,210,1976-05-18,US,7,Kentucky
7,Jérôme Moïso,C,6-10,235,1978-06-15,FR,4,UCLA
33,Alonzo Mourning,PF,6-10,240,1970-02-08,US,11,Georgetown
10,Zoran Planinić,PG,6-7,195,1982-09-12,BA,1,
30,Clifford Robinson,PF,6-10,225,1966-12-16,US,15,UConn
21,Brian Scalabrine,PF,6-9,241,1978-03-18,US,3,USC
55,Jabari Smith,PF,6-11,250,1977-02-12,US,3,LSU
26,Awvee Storey,SG,6-6,222,1977-04-18,US,R,"Illinois, Arizona State"
20,Billy Thomas,SF,6-4,208,1975-12-23,US,R,Kansas
11,Jacque Vaughn,SG,6-1,190,1975-02-11,US,7,Kansas
34,Aaron Williams,C,6-9,220,1971-10-02,US,10,Xavier
17,Eric Williams,SG,6-8,220,1972-07-17,US,9,Providence
