NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
7,Mark Aguirre,SF,6-6,232,1959-12-10,US,12,DePaul
24,Terry Dehere,PG,6-2,190,1971-09-12,US,R,Seton Hall
30,Harold Ellis,SF,6-5,200,1970-10-07,US,R,Morehouse College
23,Gary Grant,PG,6-3,185,1965-04-21,US,5,Michigan
4,Ron Harper,SG,6-6,185,1964-01-20,US,7,Miami University
13,Mark Jackson,PG,6-1,180,1965-04-01,US,6,St. John's
51,Henry James,PF,6-8,220,1965-07-29,US,3,"South Plains College, St. Mary's University"
5,Danny Manning,PF,6-10,230,1966-05-17,US,5,Kansas
42,Bob Martin,C,7-0,250,1969-10-07,US,R,Minnesota
6,Bo Outlaw,SF,6-8,210,1971-04-13,US,R,"South Plains College, Houston"
53,Stanley Roberts,C,7-0,285,1970-02-07,US,2,LSU
27,Elmore Spencer,C,7-0,270,1969-12-06,US,1,"Georgia, UNLV"
3,Tom Tolbert,SF,6-7,235,1965-10-16,US,5,"University of California, Irvine, Arizona"
35,Loy Vaught,PF,6-9,230,1968-02-27,US,3,Michigan
21,Dominique Wilkins,SF,6-8,215,1960-01-12,FR,11,Georgia
34,John Williams,SF,6-8,235,1966-10-26,US,6,LSU
14,Randy Woods,PG,5-10,185,1970-09-23,US,1,La Salle
