Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1989,24,PHO,Phoenix Suns,Tom Chambers,29,12,12,41.3,9.8,21.4,0.46,0.8,1.8,0.41,9.1,19.6,0.46,0.48,5.6,6.5,0.86,1.8,9.1,10.9,3.8,1.1,1.3,3.3,3.7,26.0
1989,24,PHO,Phoenix Suns,Kevin Johnson,22,12,12,41.2,7.5,15.2,0.5,0.3,0.8,0.3,7.3,14.3,0.51,0.5,8.5,9.2,0.93,1.0,3.3,4.3,12.3,1.6,0.4,4.6,2.3,23.8
1989,24,PHO,Phoenix Suns,Eddie Johnson,29,12,0,32.7,7.1,17.2,0.41,1.1,3.2,0.34,6.0,14.0,0.43,0.44,2.5,3.3,0.77,2.3,4.9,7.3,2.1,1.0,0.2,1.5,3.4,17.8
1989,24,PHO,Phoenix Suns,Jeff Hornacek,25,12,12,31.2,6.2,12.4,0.5,0.0,0.6,0.0,6.2,11.8,0.52,0.5,1.8,2.1,0.84,2.1,3.7,5.8,5.2,1.3,0.3,1.5,2.8,14.1
1989,24,PHO,Phoenix Suns,Dan Majerle,23,12,0,29.3,5.3,12.0,0.44,0.7,2.3,0.29,4.6,9.7,0.47,0.46,3.2,4.0,0.79,1.8,2.9,4.8,1.2,1.1,0.3,1.3,2.3,14.3
1989,24,PHO,Phoenix Suns,Tyrone Corbin,26,12,12,25.8,3.8,7.2,0.52,0.0,0.0,,3.8,7.2,0.52,0.52,1.6,2.1,0.76,3.6,3.5,7.1,2.2,2.0,0.3,1.2,3.1,9.1
1989,24,PHO,Phoenix Suns,Mark West,28,12,12,18.9,2.7,4.2,0.64,0.0,0.0,,2.7,4.2,0.64,0.64,0.8,1.2,0.71,1.8,2.7,4.4,0.5,0.6,1.6,1.1,3.0,6.2
1989,24,PHO,Phoenix Suns,Armen Gilliam,24,9,0,14.0,3.0,5.7,0.53,0.0,0.0,,3.0,5.7,0.53,0.53,2.1,2.4,0.86,2.0,3.0,5.0,0.2,0.1,0.2,1.1,1.2,8.1
1989,24,PHO,Phoenix Suns,T.R. Dunn,33,8,0,9.9,0.4,0.9,0.43,0.0,0.0,,0.4,0.9,0.43,0.43,0.1,0.3,0.5,0.9,1.0,1.9,0.1,0.6,0.0,0.3,1.4,0.9
1989,24,PHO,Phoenix Suns,Tim Perry,23,4,0,4.3,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.3,0.3,0.5,0.0,0.5,0.3,0.3,0.3,1.0
1989,24,PHO,Phoenix Suns,Andrew Lang,22,4,0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.8,0.8,1.5,0.3,0.0,0.0,0.8,0.8,0.0
1989,24,PHO,Phoenix Suns,Ed Nealy,28,4,0,1.5,0.3,0.8,0.33,0.0,0.0,,0.3,0.8,0.33,0.33,0.0,0.0,,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.5
