Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,5,2505,CHI,Chicago Bulls,Derrick Rose,21,5,212,19.4,0.5,0.05,0.18,2.1,7.5,4.7,32.7,1.0,0.0,8.8,31.5,0.2,0.0,0.2,0.03,4.1,-1.3,2.9,0.3
2010,5,731,CHI,Chicago Bulls,Luol Deng,24,5,203,15.8,0.51,0.15,0.32,4.4,10.3,7.2,5.7,1.5,1.8,3.2,21.0,0.3,0.1,0.3,0.08,1.2,0.2,1.3,0.2
2010,5,1296,CHI,Chicago Bulls,Kirk Hinrich,29,5,196,13.3,0.53,0.31,0.27,0.6,13.1,6.5,15.1,1.9,0.0,3.3,13.9,0.3,0.1,0.4,0.09,-0.5,1.5,1.1,0.2
2010,5,2148,CHI,Chicago Bulls,Joakim Noah,24,5,188,20.2,0.6,0.0,0.36,11.8,29.3,20.1,10.8,2.5,3.4,19.6,18.4,0.3,0.2,0.5,0.13,1.1,2.6,3.7,0.3
2010,5,1029,CHI,Chicago Bulls,Taj Gibson,24,5,145,9.1,0.44,0.0,0.29,6.9,22.0,14.1,3.1,0.4,1.9,4.5,14.0,0.0,0.0,0.0,0.02,-2.9,-0.9,-3.8,-0.1
2010,5,2091,CHI,Chicago Bulls,Ronald Murray,30,5,97,17.1,0.52,0.32,0.22,4.6,11.4,7.8,16.3,1.1,0.0,2.4,19.3,0.2,0.0,0.2,0.1,3.2,0.2,3.5,0.1
2010,5,1990,CHI,Chicago Bulls,Brad Miller,33,5,93,4.1,0.45,0.15,0.26,3.6,19.7,11.3,6.3,0.0,1.0,18.9,18.0,-0.2,0.0,-0.2,-0.08,-7.2,-1.6,-8.8,-0.2
2010,5,3027,CHI,Chicago Bulls,Hakim Warrick,27,3,31,0.6,0.33,0.09,0.55,10.8,7.9,9.4,0.0,0.0,0.0,12.8,22.8,-0.1,0.0,-0.1,-0.18,-6.3,-4.9,-11.2,-0.1
2010,5,1492,CHI,Chicago Bulls,James Johnson,22,4,20,-15.3,0.0,0.5,0.0,5.6,0.0,2.9,6.3,0.0,0.0,50.0,9.0,-0.1,0.0,-0.1,-0.23,-20.6,-2.0,-22.6,-0.1
2010,5,2241,CHI,Chicago Bulls,Jannero Pargo,30,2,8,1.6,0.3,0.4,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,28.2,0.0,0.0,0.0,-0.21,0.0,-4.3,-4.2,0.0
2010,5,2436,CHI,Chicago Bulls,Chris Richard,25,2,5,13.8,,,,22.2,49.0,35.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.13,1.6,-0.6,1.0,0.0
2010,5,377,CHI,Chicago Bulls,Devin Brown,31,1,2,41.0,0.69,0.0,1.0,0.0,61.2,29.1,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.1,8.0,5.8,13.8,0.0
