Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2000,17,MIL,Milwaukee Bucks,Ray Allen,24,5,5,186,11.6,26.0,0.44,2.9,7.5,0.38,8.7,18.5,0.47,5.8,6.4,0.91,2.9,6.6,9.5,3.8,2.3,0.0,2.6,2.9,31.8,114,106,54
2000,17,MIL,Milwaukee Bucks,Sam Cassell,30,5,5,178,9.1,21.7,0.42,0.3,1.5,0.2,8.8,20.2,0.43,5.4,6.3,0.86,0.0,5.1,5.1,13.6,1.2,0.0,2.7,5.7,23.9,111,109,497
2000,17,MIL,Milwaukee Bucks,Glenn Robinson,27,5,5,174,9.9,24.4,0.4,0.6,2.2,0.29,9.3,22.2,0.42,3.4,4.0,0.85,0.0,6.5,6.5,4.0,2.5,1.2,4.6,5.6,23.8,86,104,2475
2000,17,MIL,Milwaukee Bucks,Ervin Johnson,32,5,5,155,3.5,6.9,0.5,0.0,0.0,,3.5,6.9,0.5,3.8,6.2,0.61,4.9,12.1,17.0,0.7,2.1,2.1,1.0,6.6,10.7,122,100,1486
2000,17,MIL,Milwaukee Bucks,Darvin Ham,26,5,5,144,4.1,6.3,0.65,0.0,0.4,0.0,4.1,6.0,0.69,1.1,3.4,0.33,6.3,4.5,10.8,2.6,0.4,3.0,2.6,8.2,9.3,112,108,1155
2000,17,MIL,Milwaukee Bucks,Tim Thomas,22,5,0,142,11.0,22.3,0.49,1.9,5.7,0.33,9.1,16.7,0.55,5.3,6.4,0.82,2.3,6.8,9.1,3.8,0.4,1.5,0.4,5.3,29.1,129,108,2858
2000,17,MIL,Milwaukee Bucks,Vinny Del Negro,33,5,0,93,7.5,17.3,0.43,0.0,1.2,0.0,7.5,16.2,0.46,0.0,0.0,,0.0,4.6,4.6,5.2,1.7,0.0,1.7,2.3,15.0,93,108,721
2000,17,MIL,Milwaukee Bucks,Scott Williams,31,5,0,93,13.3,20.8,0.64,0.0,0.0,,13.3,20.8,0.64,2.9,3.5,0.83,5.2,11.0,16.2,1.2,1.2,2.9,2.3,9.2,29.5,127,102,3175
2000,17,MIL,Milwaukee Bucks,Rafer Alston,23,4,0,16,0.0,10.1,0.0,0.0,3.4,0.0,0.0,6.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,3.4,0.0,0.0,3.4,0.0,0.0,11,116,60
2000,17,MIL,Milwaukee Bucks,Mirsad Turkcan,23,2,0,10,5.4,26.9,0.2,0.0,5.4,0.0,5.4,21.5,0.25,10.7,10.7,1.0,0.0,10.7,10.7,0.0,0.0,0.0,16.1,5.4,21.5,49,107,2920
2000,17,MIL,Milwaukee Bucks,Danny Manning,33,1,0,5,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0,107,1828
2000,17,MIL,Milwaukee Bucks,Robert Traylor,22,1,0,4,0.0,13.4,0.0,0.0,0.0,,0.0,13.4,0.0,0.0,0.0,,13.4,13.4,26.9,13.4,0.0,13.4,0.0,26.9,0.0,90,92,2905
