PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Bird,25,12,490,17.9,0.474,0.028999999999999998,0.218,7.2,24.5,16.1,20.7,2.3,2.0,14.4,21.9,,0.3,1.2,1.6,0.154,,3.6,1.8,5.4,0.9
Robert Parish,28,12,426,20.7,0.527,0.0,0.359,10.8,22.1,16.6,7.0,0.6,6.4,13.9,26.8,,0.5,1.0,1.5,0.168,,3.2,0.8,4.0,0.6
Cedric Maxwell,26,12,385,18.0,0.5770000000000001,0.0,0.583,10.3,13.3,11.9,9.9,2.3,1.6,13.7,18.5,,0.8,0.8,1.6,0.2,,4.5,0.9,5.4,0.7
Kevin McHale,24,12,344,22.0,0.617,0.0,0.396,12.8,13.1,13.0,5.2,0.7,4.5,9.2,20.5,,1.2,0.6,1.8,0.257,,5.8,0.2,6.1,0.7
Gerald Henderson,26,12,310,10.3,0.461,0.022000000000000002,0.376,4.2,4.3,4.2,21.6,2.2,0.4,18.7,17.5,,0.0,0.4,0.4,0.067,,0.2,-0.4,-0.2,0.1
M.L. Carr,31,12,305,7.2,0.387,0.038,0.21899999999999997,7.4,7.4,7.4,12.8,1.8,0.0,15.4,18.1,,-0.3,0.4,0.1,0.019,,-1.9,-1.2,-3.0,-0.1
Tiny Archibald,33,8,277,10.3,0.516,0.057,0.4,0.4,5.9,3.2,25.6,0.9,0.4,21.8,15.5,,0.1,0.3,0.5,0.08199999999999999,,0.5,-1.7,-1.3,0.0
Chris Ford,33,12,138,12.5,0.521,0.16699999999999998,0.16699999999999998,4.7,6.7,5.7,15.6,1.1,0.4,6.2,14.2,,0.3,0.2,0.5,0.157,,2.1,-0.1,2.0,0.1
Danny Ainge,22,10,129,8.2,0.493,0.08900000000000001,0.289,5.0,5.6,5.3,12.3,0.8,0.4,17.8,19.4,,0.0,0.2,0.2,0.057,,-1.8,-1.8,-3.6,-0.1
Rick Robey,26,12,122,12.8,0.579,0.0,0.425,11.5,13.4,12.5,4.9,0.8,1.4,18.8,19.5,,0.1,0.2,0.3,0.133,,-0.5,-0.9,-1.4,0.0
Charles Bradley,22,7,18,-9.1,0.225,0.0,0.25,6.0,22.8,14.6,7.6,2.7,0.0,31.1,29.1,,-0.2,0.0,-0.1,-0.35,,-17.9,-3.1,-21.0,-0.1
Eric Fernsten,28,5,11,14.7,0.521,0.0,1.0,19.5,0.0,9.5,0.0,0.0,5.2,0.0,10.6,,0.0,0.0,0.0,0.16899999999999998,,6.4,-1.9,4.6,0.0
