Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2005.0,30.0,1432,WAS,Washington Wizards,Antawn Jamison,28.0,10.0,10.0,380.0,9.7,21.5,0.45,2.3,4.5,0.5,7.4,17.0,0.44,2.9,4.3,0.69,2.1,6.2,8.4,1.6,0.9,0.5,2.1,3.2,24.6,107.0,111.0
2005.0,30.0,2274,WAS,Washington Wizards,Anthony Peeler,35.0,7.0,0.0,43.0,1.2,10.6,0.11,0.0,3.5,0.0,1.2,7.0,0.17,2.3,2.3,1.0,0.0,8.2,8.2,3.5,1.2,0.0,3.5,4.7,4.7,47.0,109.0
2005.0,30.0,1240,WAS,Washington Wizards,Brendan Haywood,25.0,10.0,10.0,296.0,6.6,12.3,0.54,0.0,0.0,,6.6,12.3,0.54,4.8,7.5,0.64,6.0,7.0,13.0,1.7,2.4,3.4,1.7,6.8,18.1,123.0,104.0
2005.0,30.0,2844,WAS,Washington Wizards,Etan Thomas,26.0,8.0,0.0,126.0,7.6,11.6,0.66,0.0,0.0,,7.6,11.6,0.66,4.0,8.8,0.46,4.8,9.6,14.4,0.8,0.0,2.8,3.6,9.2,19.2,108.0,108.0
2005.0,30.0,104,WAS,Washington Wizards,Gilbert Arenas,23.0,10.0,10.0,450.0,8.2,21.8,0.38,2.0,8.6,0.23,6.2,13.1,0.47,8.1,10.5,0.77,0.9,4.9,5.8,7.0,2.4,0.7,4.4,3.8,26.5,102.0,109.0
2005.0,30.0,1446,WAS,Washington Wizards,Jared Jeffries,23.0,10.0,10.0,247.0,4.9,10.0,0.49,0.6,1.2,0.5,4.3,8.8,0.49,2.7,3.5,0.76,3.9,4.5,8.4,3.7,1.8,1.8,2.7,6.9,13.1,112.0,109.0
2005.0,30.0,754,WAS,Washington Wizards,Juan Dixon,26.0,10.0,0.0,219.0,9.4,23.3,0.41,2.5,7.8,0.32,6.9,15.4,0.45,4.8,5.8,0.84,0.7,5.3,6.0,3.0,1.6,0.0,2.8,4.4,26.3,103.0,111.0
2005.0,30.0,385,WAS,Washington Wizards,Kwame Brown,22.0,3.0,0.0,60.0,4.2,10.9,0.38,0.0,0.0,,4.2,10.9,0.38,4.2,7.6,0.56,3.4,9.3,12.6,2.5,0.0,1.7,1.7,4.2,12.6,99.0,109.0
2005.0,30.0,2368,WAS,Washington Wizards,Laron Profit,27.0,3.0,0.0,5.0,0.0,20.2,0.0,0.0,0.0,,0.0,20.2,0.0,0.0,0.0,,0.0,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,29.0,111.0
2005.0,30.0,1355,WAS,Washington Wizards,Larry Hughes,26.0,10.0,10.0,401.0,8.6,22.8,0.38,0.9,4.2,0.21,7.7,18.6,0.41,8.1,9.7,0.83,2.1,6.8,8.9,4.7,2.5,0.9,3.1,4.4,26.1,103.0,107.0
2005.0,30.0,2526,WAS,Washington Wizards,Michael Ruffin,28.0,9.0,0.0,156.0,2.3,3.2,0.7,0.0,0.0,,2.3,3.2,0.7,2.9,5.2,0.56,4.9,7.1,12.0,2.9,1.0,1.0,1.3,10.7,7.4,136.0,109.0
2005.0,30.0,260,WAS,Washington Wizards,Steve Blake,24.0,4.0,0.0,17.0,3.0,11.9,0.25,0.0,3.0,0.0,3.0,8.9,0.33,0.0,0.0,,0.0,8.9,8.9,5.9,0.0,0.0,3.0,8.9,5.9,61.0,111.0
