PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gerald Wallace,27,76,76,3119,5.3,10.9,0.484,0.6,1.6,0.371,4.7,9.3,0.503,4.9,6.3,0.7759999999999999,1.7,7.1,8.8,1.9,1.4,1.0,2.1,2.2,16.0
Boris Diaw,27,82,82,2906,4.6,9.6,0.483,0.8,2.6,0.32,3.8,7.0,0.541,1.4,1.8,0.769,1.6,3.6,5.3,4.0,0.7,0.7,2.2,2.7,11.5
Stephen Jackson,31,72,72,2829,6.9,16.4,0.423,1.5,4.5,0.33399999999999996,5.4,11.9,0.457,4.0,5.1,0.7859999999999999,0.9,3.7,4.7,3.3,1.5,0.5,3.0,2.3,19.3
Raymond Felton,25,80,80,2643,5.3,11.5,0.45899999999999996,0.8,2.1,0.385,4.5,9.4,0.475,1.8,2.4,0.763,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2
D.J. Augustin,22,80,2,1472,4.1,10.6,0.386,1.7,4.4,0.39299999999999996,2.4,6.3,0.381,2.5,3.2,0.779,0.3,2.1,2.4,4.7,1.1,0.1,1.8,3.1,12.4
Tyson Chandler,27,51,27,1163,3.4,5.9,0.574,0.0,0.0,,3.4,5.9,0.574,3.6,4.9,0.732,3.5,6.4,9.9,0.5,0.5,1.7,2.8,4.3,10.3
Ronald Murray,30,46,1,993,5.8,14.9,0.389,1.5,4.7,0.313,4.3,10.2,0.425,3.4,4.7,0.71,0.5,3.0,3.6,3.0,1.0,0.4,2.4,2.8,16.5
Nazr Mohammed,32,58,29,984,6.9,12.5,0.5529999999999999,0.0,0.0,,6.9,12.5,0.5529999999999999,3.0,4.6,0.648,4.2,7.0,11.1,1.0,0.5,1.6,1.9,3.8,16.8
Stephen Graham,27,70,8,804,5.3,10.7,0.496,0.7,2.2,0.32,4.6,8.5,0.542,1.9,2.9,0.6459999999999999,1.1,5.0,6.0,1.0,0.9,0.4,1.6,4.2,13.3
Theo Ratliff,36,28,26,624,3.1,6.7,0.466,0.0,0.0,,3.1,6.7,0.466,2.1,2.7,0.7829999999999999,2.5,4.2,6.8,0.9,0.5,2.5,1.4,3.5,8.3
Tyrus Thomas,23,25,0,542,6.3,14.3,0.442,0.0,0.1,0.0,6.3,14.1,0.446,4.1,5.6,0.7290000000000001,2.6,7.5,10.1,1.5,1.5,2.5,2.7,4.3,16.7
Derrick Brown,22,57,0,535,4.6,9.9,0.46299999999999997,0.1,0.5,0.28600000000000003,4.4,9.4,0.47100000000000003,3.2,4.8,0.667,2.1,3.2,5.2,1.3,1.4,0.7,1.3,3.6,12.5
Gerald Henderson,22,43,0,355,3.8,10.5,0.35600000000000004,0.4,1.9,0.21100000000000002,3.3,8.6,0.38799999999999996,3.5,4.8,0.745,1.5,4.1,5.6,1.3,1.0,0.9,1.4,2.5,11.5
Larry Hughes,31,14,2,295,4.3,13.1,0.327,1.8,5.1,0.35700000000000004,2.4,7.9,0.308,3.5,4.1,0.853,0.9,3.1,3.9,3.4,1.5,0.5,2.3,2.1,13.9
DeSagana Diop,28,27,0,262,2.1,4.0,0.517,0.0,0.0,,2.1,4.0,0.517,0.3,1.2,0.222,3.3,5.6,8.9,0.7,0.7,1.9,1.6,4.3,4.4
Raja Bell,33,5,5,157,5.5,12.6,0.436,2.1,5.5,0.375,3.4,7.1,0.484,0.7,0.7,1.0,1.1,3.7,4.8,2.3,0.9,0.5,1.1,3.0,13.8
Vladimir Radmanović,29,8,0,133,3.8,11.4,0.33299999999999996,1.9,6.0,0.318,1.9,5.4,0.35,1.1,1.6,0.667,2.2,5.7,7.8,1.9,0.8,0.3,1.4,4.9,10.6
Acie Law,25,9,0,33,5.5,17.5,0.313,0.0,1.1,0.0,5.5,16.4,0.33299999999999996,6.5,7.6,0.857,0.0,1.1,1.1,3.3,1.1,1.1,3.3,3.3,17.5
Alexis Ajinça,21,6,0,30,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.0,1.2,0.0,1.2,3.6,4.8,0.0,1.2,1.2,2.4,6.0,12.0
