PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Bernard King,25,79,2861,19.8,0.6,0.004,0.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,,6.6,2.2,8.7,0.147,,2.9,-0.6,2.2,3.1
World B. Free,28,78,2796,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,,5.6,1.3,6.9,0.11800000000000001,,2.4,-1.9,0.5,1.8
Joe Barry Carroll,23,76,2627,15.9,0.557,0.001,0.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,,2.6,2.9,5.5,0.1,,-0.4,-0.4,-0.8,0.8
Larry Smith,24,74,2213,12.8,0.5479999999999999,0.002,0.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,,2.3,3.0,5.2,0.113,,-0.4,0.1,-0.3,1.0
Mike Gale,31,75,1793,10.9,0.524,0.013000000000000001,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,,0.3,2.1,2.4,0.063,,-2.0,2.3,0.4,1.1
Purvis Short,24,76,1782,18.8,0.53,0.03,0.23600000000000002,7.4,8.9,8.1,17.6,1.7,0.3,10.6,26.1,,3.7,1.3,5.0,0.135,,2.1,-0.6,1.5,1.6
Rickey Brown,23,82,1260,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,,0.4,1.4,1.8,0.068,,-3.5,-1.0,-4.6,-0.8
Lorenzo Romar,23,79,1259,14.6,0.5479999999999999,0.037000000000000005,0.23800000000000002,1.0,7.6,4.2,23.6,2.3,0.6,16.7,17.1,,1.6,1.0,2.7,0.10099999999999999,,0.1,0.3,0.4,0.8
Sam Williams,22,59,1073,14.8,0.565,0.0,0.321,9.1,22.4,15.7,4.6,2.0,4.0,16.8,14.3,,0.9,1.7,2.6,0.11599999999999999,,-1.0,1.9,0.9,0.8
Sonny Parker,26,71,899,12.6,0.506,0.0,0.294,8.7,12.8,10.7,12.5,2.1,0.7,15.6,14.7,,0.8,0.9,1.6,0.08800000000000001,,-0.3,0.7,0.4,0.6
Joe Hassett,26,68,787,13.4,0.49,0.56,0.09699999999999999,1.8,5.6,3.7,17.9,1.8,0.2,8.3,22.2,,1.1,0.5,1.6,0.098,,1.0,-0.8,0.1,0.4
Hank McDowell,22,30,335,10.5,0.466,0.0,0.488,13.1,19.5,16.3,7.3,0.8,1.3,17.1,14.8,,0.1,0.3,0.4,0.062,,-2.4,-0.6,-2.9,-0.1
Lewis Lloyd,22,16,95,14.8,0.5720000000000001,0.0,0.244,10.2,8.2,9.2,9.6,2.5,0.6,21.9,27.1,,0.0,0.1,0.1,0.043,,-3.1,-0.2,-3.3,0.0
